DateTime,Open,High,Low,Close,Volume
2023-05-25 10:06:00,382.36,382.76,382.16,382.51,12000
2023-05-25 10:07:00,382.44,382.84,382.24,382.59,12000
2023-05-25 10:08:00,382.52,382.92,382.32,382.67,12000
2023-05-25 10:09:00,382.59,382.99,382.39,382.74,12000
2023-05-25 10:10:00,382.67,383.07,382.47,382.82,12000
2023-05-25 10:11:00,382.75,383.15,382.55,382.90,12000
2023-05-25 10:12:00,382.82,383.22,382.62,382.97,12000
2023-05-25 10:13:00,382.90,383.30,382.70,383.05,12000
2023-05-25 10:14:00,382.98,383.38,382.78,383.13,12000
2023-05-25 10:15:00,383.06,383.46,382.86,383.21,12000
2023-05-25 10:16:00,383.13,383.53,382.93,383.28,12000
2023-05-25 10:17:00,383.21,383.61,383.01,383.36,12000
2023-05-25 10:18:00,383.29,383.69,383.09,383.44,12000
2023-05-25 10:19:00,383.36,383.76,383.16,383.51,12000
2023-05-25 10:20:00,383.44,383.84,383.24,383.59,12000
2023-05-25 10:21:00,383.52,383.92,383.32,383.67,12000
2023-05-25 10:22:00,383.60,384.00,383.40,383.75,12000
2023-05-25 10:23:00,383.67,384.07,383.47,383.82,12000
2023-05-25 10:24:00,383.75,384.15,383.55,383.90,12000
2023-05-25 10:25:00,383.83,384.23,383.63,383.98,12000
2023-05-25 10:26:00,383.90,384.30,383.70,384.05,12000
2023-05-25 10:27:00,383.98,384.38,383.78,384.13,12000
2023-05-25 10:28:00,384.06,384.46,383.86,384.21,12000
2023-05-25 10:29:00,384.14,384.54,383.94,384.29,12000
2023-05-25 10:30:00,384.21,384.61,384.01,384.36,12000
2023-05-25 10:31:00,384.29,384.69,384.09,384.44,12000
2023-05-25 10:32:00,384.37,384.77,384.17,384.52,12000
2023-05-25 10:33:00,384.44,384.84,384.24,384.59,12000
2023-05-25 10:34:00,384.52,384.92,384.32,384.67,12000
2023-05-25 10:35:00,384.60,385.00,384.40,384.75,12000
2023-05-25 10:36:00,384.68,385.07,384.48,384.82,12000
2023-05-25 10:37:00,384.75,385.15,384.55,384.90,12000
2023-05-25 10:38:00,384.83,385.23,384.63,384.98,12000
2023-05-25 10:39:00,384.91,385.31,384.71,385.06,12000
2023-05-25 10:40:00,384.98,385.38,384.78,385.13,12000
2023-05-25 10:41:00,385.06,385.46,384.86,385.21,12000
2023-05-25 10:42:00,385.14,385.54,384.94,385.29,12000
2023-05-25 10:43:00,385.21,385.61,385.01,385.36,12000
2023-05-25 10:44:00,385.29,385.69,385.09,385.44,12000
2023-05-25 10:45:00,385.37,385.77,385.17,385.52,12000
2023-05-25 10:46:00,385.45,385.85,385.25,385.60,12000
2023-05-25 10:47:00,385.52,385.92,385.32,385.67,12000
2023-05-25 10:48:00,385.60,386.00,385.40,385.75,12000
2023-05-25 10:49:00,385.68,386.08,385.48,385.83,12000
2023-05-25 10:50:00,385.75,386.15,385.55,385.90,12000
2023-05-25 10:51:00,385.83,386.23,385.63,385.98,12000
2023-05-25 10:52:00,385.91,386.31,385.71,386.06,12000
2023-05-25 10:53:00,385.99,386.39,385.79,386.14,12000
2023-05-25 10:54:00,386.06,386.46,385.86,386.21,12000
2023-05-25 10:55:00,386.14,386.54,385.94,386.29,12000
2023-05-25 10:56:00,386.22,386.62,386.02,386.37,12000
2023-05-25 10:57:00,386.29,386.69,386.09,386.44,12000
2023-05-25 10:58:00,386.37,386.77,386.17,386.52,12000
2023-05-25 10:59:00,386.45,386.85,386.25,386.60,12000
2023-05-25 11:00:00,386.53,386.93,386.33,386.68,12000
2023-05-25 11:01:00,386.60,387.00,386.40,386.75,12000
2023-05-25 11:02:00,386.68,387.08,386.48,386.83,12000
2023-05-25 11:03:00,386.76,387.16,386.56,386.91,12000
2023-05-25 11:04:00,386.83,387.23,386.63,386.98,12000
2023-05-25 11:05:00,386.91,387.31,386.71,387.06,12000
2023-05-25 11:06:00,386.99,387.39,386.79,387.14,12000
2023-05-25 11:07:00,387.06,387.46,386.86,387.21,12000
2023-05-25 11:08:00,387.14,387.54,386.94,387.29,12000
2023-05-25 11:09:00,387.22,387.62,387.02,387.37,12000
2023-05-25 11:10:00,387.30,387.70,387.10,387.45,12000
2023-05-25 11:11:00,387.37,387.77,387.17,387.52,12000
2023-05-25 11:12:00,387.45,387.85,387.25,387.60,12000
2023-05-25 11:13:00,387.53,387.93,387.33,387.68,12000
2023-05-25 11:14:00,387.60,388.00,387.40,387.75,12000
2023-05-25 11:15:00,387.68,388.08,387.48,387.83,12000
2023-05-25 11:16:00,387.76,388.16,387.56,387.91,12000
2023-05-25 11:17:00,387.84,388.24,387.64,387.99,12000
2023-05-25 11:18:00,387.91,388.31,387.71,388.06,12000
2023-05-25 11:19:00,387.99,388.39,387.79,388.14,12000
2023-05-25 11:20:00,388.07,388.47,387.87,388.22,12000
2023-05-25 11:21:00,388.14,388.54,387.94,388.29,12000
2023-05-25 11:22:00,388.22,388.62,388.02,388.37,12000
2023-05-25 11:23:00,388.30,388.70,388.10,388.45,12000
2023-05-25 11:24:00,388.38,388.77,388.18,388.52,12000
2023-05-25 11:25:00,388.45,388.85,388.25,388.60,12000
2023-05-25 11:26:00,388.53,388.93,388.33,388.68,12000
2023-05-25 11:27:00,388.61,389.01,388.41,388.76,12000
2023-05-25 11:28:00,388.68,389.08,388.48,388.83,12000
2023-05-25 11:29:00,388.76,389.16,388.56,388.91,12000
2023-05-25 11:30:00,388.84,389.24,388.64,388.99,12000
2023-05-25 11:31:00,388.91,389.31,388.71,389.06,12000
2023-05-25 11:32:00,388.99,389.39,388.79,389.14,12000
2023-05-25 11:33:00,389.07,389.47,388.87,389.22,12000
2023-05-25 11:34:00,389.15,389.55,388.95,389.30,12000
2023-05-25 11:35:00,389.22,389.62,389.02,389.37,12000
2023-05-25 11:36:00,389.30,389.70,389.10,389.45,12000
2023-05-25 11:37:00,389.38,389.78,389.18,389.53,12000
2023-05-25 11:38:00,389.45,389.85,389.25,389.60,12000
2023-05-25 11:39:00,389.53,389.93,389.33,389.68,12000
2023-05-25 11:40:00,389.61,390.01,389.41,389.76,12000
2023-05-25 11:41:00,389.69,390.09,389.49,389.84,12000
2023-05-25 11:42:00,389.76,390.16,389.56,389.91,12000
2023-05-25 11:43:00,389.84,390.24,389.64,389.99,12000
2023-05-25 11:44:00,389.92,390.32,389.72,390.07,12000
2023-05-25 11:45:00,389.99,390.39,389.79,390.14,12000
2023-05-25 11:46:00,390.07,390.47,389.87,390.22,12000
2023-05-25 11:47:00,390.15,390.55,389.95,390.30,12000
2023-05-25 11:48:00,390.23,390.62,390.03,390.38,12000
2023-05-25 11:49:00,390.30,390.70,390.10,390.45,12000
2023-05-25 11:50:00,390.38,390.78,390.18,390.53,12000
2023-05-25 11:51:00,390.46,390.86,390.26,390.61,12000
2023-05-25 11:52:00,390.53,390.93,390.33,390.68,12000
2023-05-25 11:53:00,390.61,391.01,390.41,390.76,12000
2023-05-25 11:54:00,390.69,391.09,390.49,390.84,12000
2023-05-25 11:55:00,390.76,391.16,390.56,390.91,12000
2023-05-25 11:56:00,390.84,391.24,390.64,390.99,12000
2023-05-25 11:57:00,390.92,391.32,390.72,391.07,12000
2023-05-25 11:58:00,391.00,391.40,390.80,391.15,12000
2023-05-25 11:59:00,391.07,391.47,390.87,391.22,12000
2023-05-25 12:00:00,391.15,391.55,390.95,391.30,12000
2023-05-25 12:01:00,391.23,391.63,391.03,391.38,12000
2023-05-25 12:02:00,391.30,391.70,391.10,391.45,12000
2023-05-25 12:03:00,391.38,391.78,391.18,391.53,12000
2023-05-25 12:04:00,391.46,391.86,391.26,391.61,12000
2023-05-25 12:05:00,391.54,391.94,391.34,391.69,12000
2023-05-25 12:06:00,391.61,392.01,391.41,391.76,12000
2023-05-25 12:07:00,391.69,392.09,391.49,391.84,12000
2023-05-25 12:08:00,391.77,392.17,391.57,391.92,12000
2023-05-25 12:09:00,391.84,392.24,391.64,391.99,12000
2023-05-25 12:10:00,391.92,392.32,391.72,392.07,12000
2023-05-25 12:11:00,392.00,392.40,391.80,392.15,12000
2023-05-25 12:12:00,392.07,392.47,391.88,392.22,12000
2023-05-25 12:13:00,392.15,392.55,391.95,392.30,12000
2023-05-25 12:14:00,392.23,392.63,392.03,392.38,12000
2023-05-25 12:15:00,392.31,392.71,392.11,392.46,12000
2023-05-25 12:16:00,392.38,392.78,392.18,392.53,12000
2023-05-25 12:17:00,392.46,392.86,392.26,392.61,12000
2023-05-25 12:18:00,392.54,392.94,392.34,392.69,12000
2023-05-25 12:19:00,392.61,393.01,392.41,392.76,12000
2023-05-25 12:20:00,392.69,393.09,392.49,392.84,12000
2023-05-25 12:21:00,392.77,393.17,392.57,392.92,12000
2023-05-25 12:22:00,392.85,393.25,392.65,393.00,12000
2023-05-25 12:23:00,392.92,393.32,392.72,393.07,12000
2023-05-25 12:24:00,393.00,393.40,392.80,393.15,12000
2023-05-25 12:25:00,393.08,393.48,392.88,393.23,12000
2023-05-25 12:26:00,393.15,393.55,392.95,393.30,12000
2023-05-25 12:27:00,393.23,393.63,393.03,393.38,12000
2023-05-25 12:28:00,393.31,393.71,393.11,393.46,12000
2023-05-25 12:29:00,393.39,393.79,393.19,393.54,12000
2023-05-25 12:30:00,393.46,393.86,393.26,393.61,12000
2023-05-25 12:31:00,393.54,393.94,393.34,393.69,12000
2023-05-25 12:32:00,393.62,394.02,393.42,393.77,12000
2023-05-25 12:33:00,393.69,394.09,393.49,393.84,12000
2023-05-25 12:34:00,393.77,394.17,393.57,393.92,12000
2023-05-25 12:35:00,393.85,394.25,393.65,394.00,12000
2023-05-25 12:36:00,393.93,394.32,393.73,394.07,12000
2023-05-25 12:37:00,394.00,394.40,393.80,394.15,12000
2023-05-25 12:38:00,394.08,394.48,393.88,394.23,12000
2023-05-25 12:39:00,394.16,394.56,393.96,394.31,12000
2023-05-25 12:40:00,394.23,394.63,394.03,394.38,12000
2023-05-25 12:41:00,394.31,394.71,394.11,394.46,12000
2023-05-25 12:42:00,394.39,394.79,394.19,394.54,12000
2023-05-25 12:43:00,394.46,394.86,394.26,394.61,12000
2023-05-25 12:44:00,394.54,394.94,394.34,394.69,12000
2023-05-25 12:45:00,394.62,395.02,394.42,394.77,12000
2023-05-25 12:46:00,394.70,395.10,394.50,394.85,12000
2023-05-25 12:47:00,394.77,395.17,394.57,394.92,12000
2023-05-25 12:48:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:49:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:50:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:51:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:52:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:53:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:54:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:55:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:56:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:57:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:58:00,394.85,395.25,394.65,395.00,12000
2023-05-25 12:59:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:00:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:01:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:02:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:03:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:04:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:05:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:06:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:07:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:08:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:09:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:10:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:11:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:12:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:13:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:14:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:15:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:16:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:17:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:18:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:19:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:20:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:21:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:22:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:23:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:24:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:25:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:26:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:27:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:28:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:29:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:30:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:31:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:32:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:33:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:34:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:35:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:36:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:37:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:38:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:39:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:40:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:41:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:42:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:43:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:44:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:45:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:46:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:47:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:48:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:49:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:50:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:51:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:52:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:53:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:54:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:55:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:56:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:57:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:58:00,394.85,395.25,394.65,395.00,12000
2023-05-25 13:59:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:00:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:01:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:02:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:03:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:04:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:05:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:06:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:07:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:08:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:09:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:10:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:11:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:12:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:13:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:14:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:15:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:16:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:17:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:18:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:19:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:20:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:21:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:22:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:23:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:24:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:25:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:26:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:27:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:28:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:29:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:30:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:31:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:32:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:33:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:34:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:35:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:36:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:37:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:38:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:39:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:40:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:41:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:42:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:43:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:44:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:45:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:46:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:47:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:48:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:49:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:50:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:51:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:52:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:53:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:54:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:55:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:56:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:57:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:58:00,394.85,395.25,394.65,395.00,12000
2023-05-25 14:59:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:00:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:01:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:02:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:03:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:04:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:05:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:06:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:07:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:08:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:09:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:10:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:11:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:12:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:13:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:14:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:15:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:16:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:17:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:18:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:19:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:20:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:21:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:22:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:23:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:24:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:25:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:26:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:27:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:28:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:29:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:30:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:31:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:32:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:33:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:34:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:35:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:36:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:37:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:38:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:39:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:40:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:41:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:42:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:43:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:44:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:45:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:46:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:47:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:48:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:49:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:50:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:51:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:52:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:53:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:54:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:55:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:56:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:57:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:58:00,394.85,395.25,394.65,395.00,12000
2023-05-25 15:59:00,394.85,395.25,394.65,395.00,12000
