DateTime,Open,High,Low,Close,Volume
2020-07-31 10:33:00,396.51,396.91,396.31,396.66,12000
2020-07-31 10:34:00,396.72,397.12,396.52,396.87,12000
2020-07-31 10:35:00,396.93,397.33,396.73,397.08,12000
2020-07-31 10:36:00,397.14,397.54,396.94,397.29,12000
2020-07-31 10:37:00,397.35,397.75,397.15,397.50,12000
2020-07-31 10:38:00,397.56,397.96,397.36,397.71,12000
2020-07-31 10:39:00,397.77,398.17,397.57,397.92,12000
2020-07-31 10:40:00,397.98,398.38,397.78,398.13,12000
2020-07-31 10:41:00,398.19,398.59,397.99,398.34,12000
2020-07-31 10:42:00,398.40,398.80,398.20,398.55,12000
2020-07-31 10:43:00,398.61,399.01,398.41,398.76,12000
2020-07-31 10:44:00,398.82,399.22,398.62,398.97,12000
2020-07-31 10:45:00,399.03,399.43,398.83,399.18,12000
2020-07-31 10:46:00,399.24,399.64,399.04,399.39,12000
2020-07-31 10:47:00,399.45,399.85,399.25,399.60,12000
2020-07-31 10:48:00,399.66,400.06,399.46,399.81,12000
2020-07-31 10:49:00,399.87,400.27,399.67,400.02,12000
2020-07-31 10:50:00,400.08,400.48,399.88,400.23,12000
2020-07-31 10:51:00,400.29,400.69,400.09,400.44,12000
2020-07-31 10:52:00,400.50,400.90,400.30,400.65,12000
2020-07-31 10:53:00,400.71,401.11,400.51,400.86,12000
2020-07-31 10:54:00,400.92,401.32,400.72,401.07,12000
2020-07-31 10:55:00,401.13,401.53,400.93,401.28,12000
2020-07-31 10:56:00,401.34,401.74,401.14,401.49,12000
2020-07-31 10:57:00,401.55,401.95,401.35,401.70,12000
2020-07-31 10:58:00,401.76,402.16,401.56,401.91,12000
2020-07-31 10:59:00,401.97,402.37,401.77,402.12,12000
2020-07-31 11:00:00,402.18,402.58,401.98,402.33,12000
2020-07-31 11:01:00,402.39,402.79,402.19,402.54,12000
2020-07-31 11:02:00,402.60,403.00,402.40,402.75,12000
2020-07-31 11:03:00,402.81,403.21,402.61,402.96,12000
2020-07-31 11:04:00,403.02,403.42,402.82,403.17,12000
2020-07-31 11:05:00,403.23,403.63,403.03,403.38,12000
2020-07-31 11:06:00,403.44,403.84,403.24,403.59,12000
2020-07-31 11:07:00,403.65,404.05,403.45,403.80,12000
2020-07-31 11:08:00,403.86,404.26,403.66,404.01,12000
2020-07-31 11:09:00,404.07,404.47,403.87,404.22,12000
2020-07-31 11:10:00,404.28,404.68,404.08,404.43,12000
2020-07-31 11:11:00,404.49,404.89,404.29,404.64,12000
2020-07-31 11:12:00,404.70,405.10,404.50,404.85,12000
2020-07-31 11:13:00,404.91,405.31,404.71,405.06,12000
2020-07-31 11:14:00,405.12,405.52,404.92,405.27,12000
2020-07-31 11:15:00,405.33,405.73,405.13,405.48,12000
2020-07-31 11:16:00,405.54,405.94,405.34,405.69,12000
2020-07-31 11:17:00,405.75,406.15,405.55,405.90,12000
2020-07-31 11:18:00,405.96,406.36,405.76,406.11,12000
2020-07-31 11:19:00,406.17,406.57,405.97,406.32,12000
2020-07-31 11:20:00,406.38,406.78,406.18,406.53,12000
2020-07-31 11:21:00,406.59,406.99,406.39,406.74,12000
2020-07-31 11:22:00,406.80,407.20,406.60,406.95,12000
2020-07-31 11:23:00,407.01,407.41,406.81,407.16,12000
2020-07-31 11:24:00,407.22,407.62,407.02,407.37,12000
2020-07-31 11:25:00,407.43,407.83,407.23,407.58,12000
2020-07-31 11:26:00,407.64,408.04,407.44,407.79,12000
2020-07-31 11:27:00,407.85,408.25,407.65,408.00,12000
2020-07-31 11:28:00,408.06,408.46,407.86,408.21,12000
2020-07-31 11:29:00,408.27,408.67,408.07,408.42,12000
2020-07-31 11:30:00,408.48,408.88,408.28,408.63,12000
2020-07-31 11:31:00,408.69,409.09,408.49,408.84,12000
2020-07-31 11:32:00,408.90,409.30,408.70,409.05,12000
2020-07-31 11:33:00,409.11,409.51,408.91,409.26,12000
2020-07-31 11:34:00,409.32,409.72,409.12,409.47,12000
2020-07-31 11:35:00,409.53,409.93,409.33,409.68,12000
2020-07-31 11:36:00,409.74,410.14,409.54,409.89,12000
2020-07-31 11:37:00,409.95,410.35,409.75,410.10,12000
2020-07-31 11:38:00,410.16,410.56,409.96,410.31,12000
2020-07-31 11:39:00,410.37,410.77,410.17,410.52,12000
2020-07-31 11:40:00,410.58,410.98,410.38,410.73,12000
2020-07-31 11:41:00,410.79,411.19,410.59,410.94,12000
2020-07-31 11:42:00,411.00,411.40,410.80,411.15,12000
2020-07-31 11:43:00,411.21,411.61,411.01,411.36,12000
2020-07-31 11:44:00,411.42,411.82,411.22,411.57,12000
2020-07-31 11:45:00,411.63,412.03,411.43,411.78,12000
2020-07-31 11:46:00,411.84,412.24,411.64,411.99,12000
2020-07-31 11:47:00,412.05,412.45,411.85,412.20,12000
2020-07-31 11:48:00,412.26,412.66,412.06,412.41,12000
2020-07-31 11:49:00,412.47,412.87,412.27,412.62,12000
2020-07-31 11:50:00,412.68,413.08,412.48,412.83,12000
2020-07-31 11:51:00,412.89,413.29,412.69,413.04,12000
2020-07-31 11:52:00,413.10,413.50,412.90,413.25,12000
2020-07-31 11:53:00,413.31,413.71,413.11,413.46,12000
2020-07-31 11:54:00,413.52,413.92,413.32,413.67,12000
2020-07-31 11:55:00,413.73,414.13,413.53,413.88,12000
2020-07-31 11:56:00,413.94,414.34,413.74,414.09,12000
2020-07-31 11:57:00,414.15,414.55,413.95,414.30,12000
2020-07-31 11:58:00,414.36,414.76,414.16,414.51,12000
2020-07-31 11:59:00,414.57,414.97,414.37,414.72,12000
2020-07-31 12:00:00,414.78,415.18,414.58,414.93,12000
2020-07-31 12:01:00,414.98,415.38,414.78,415.13,12000
2020-07-31 12:02:00,415.19,415.59,414.99,415.34,12000
2020-07-31 12:03:00,415.40,415.80,415.20,415.55,12000
2020-07-31 12:04:00,415.61,416.01,415.41,415.76,12000
2020-07-31 12:05:00,415.82,416.22,415.62,415.97,12000
2020-07-31 12:06:00,416.03,416.43,415.83,416.18,12000
2020-07-31 12:07:00,416.24,416.64,416.04,416.39,12000
2020-07-31 12:08:00,416.45,416.85,416.25,416.60,12000
2020-07-31 12:09:00,416.66,417.06,416.46,416.81,12000
2020-07-31 12:10:00,416.87,417.27,416.67,417.02,12000
2020-07-31 12:11:00,417.08,417.48,416.88,417.23,12000
2020-07-31 12:12:00,417.29,417.69,417.09,417.44,12000
2020-07-31 12:13:00,417.50,417.90,417.30,417.65,12000
2020-07-31 12:14:00,417.71,418.11,417.51,417.86,12000
2020-07-31 12:15:00,417.92,418.32,417.72,418.07,12000
2020-07-31 12:16:00,418.13,418.53,417.93,418.28,12000
2020-07-31 12:17:00,418.34,418.74,418.14,418.49,12000
2020-07-31 12:18:00,418.55,418.95,418.35,418.70,12000
2020-07-31 12:19:00,418.76,419.16,418.56,418.91,12000
2020-07-31 12:20:00,418.97,419.37,418.77,419.12,12000
2020-07-31 12:21:00,419.18,419.58,418.98,419.33,12000
2020-07-31 12:22:00,419.39,419.79,419.19,419.54,12000
2020-07-31 12:23:00,419.60,420.00,419.40,419.75,12000
2020-07-31 12:24:00,419.81,420.21,419.61,419.96,12000
2020-07-31 12:25:00,420.02,420.42,419.82,420.17,12000
2020-07-31 12:26:00,420.23,420.63,420.03,420.38,12000
2020-07-31 12:27:00,420.44,420.84,420.24,420.59,12000
2020-07-31 12:28:00,420.65,421.05,420.45,420.80,12000
2020-07-31 12:29:00,420.86,421.26,420.66,421.01,12000
2020-07-31 12:30:00,421.07,421.47,420.87,421.22,12000
2020-07-31 12:31:00,421.28,421.68,421.08,421.43,12000
2020-07-31 12:32:00,421.49,421.89,421.29,421.64,12000
2020-07-31 12:33:00,421.70,422.10,421.50,421.85,12000
2020-07-31 12:34:00,421.91,422.31,421.71,422.06,12000
2020-07-31 12:35:00,422.12,422.52,421.92,422.27,12000
2020-07-31 12:36:00,422.33,422.73,422.13,422.48,12000
2020-07-31 12:37:00,422.54,422.94,422.34,422.69,12000
2020-07-31 12:38:00,422.75,423.15,422.55,422.90,12000
2020-07-31 12:39:00,422.96,423.36,422.76,423.11,12000
2020-07-31 12:40:00,423.17,423.57,422.97,423.32,12000
2020-07-31 12:41:00,423.38,423.78,423.18,423.53,12000
2020-07-31 12:42:00,423.59,423.99,423.39,423.74,12000
2020-07-31 12:43:00,423.80,424.20,423.60,423.95,12000
2020-07-31 12:44:00,424.01,424.41,423.81,424.16,12000
2020-07-31 12:45:00,424.22,424.62,424.02,424.37,12000
2020-07-31 12:46:00,424.43,424.83,424.23,424.58,12000
2020-07-31 12:47:00,424.64,425.04,424.44,424.79,12000
2020-07-31 12:48:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:49:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:50:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:51:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:52:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:53:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:54:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:55:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:56:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:57:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:58:00,424.85,425.25,424.65,425.00,12000
2020-07-31 12:59:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:00:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:01:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:02:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:03:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:04:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:05:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:06:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:07:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:08:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:09:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:10:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:11:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:12:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:13:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:14:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:15:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:16:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:17:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:18:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:19:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:20:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:21:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:22:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:23:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:24:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:25:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:26:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:27:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:28:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:29:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:30:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:31:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:32:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:33:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:34:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:35:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:36:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:37:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:38:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:39:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:40:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:41:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:42:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:43:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:44:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:45:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:46:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:47:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:48:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:49:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:50:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:51:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:52:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:53:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:54:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:55:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:56:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:57:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:58:00,424.85,425.25,424.65,425.00,12000
2020-07-31 13:59:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:00:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:01:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:02:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:03:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:04:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:05:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:06:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:07:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:08:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:09:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:10:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:11:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:12:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:13:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:14:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:15:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:16:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:17:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:18:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:19:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:20:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:21:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:22:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:23:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:24:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:25:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:26:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:27:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:28:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:29:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:30:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:31:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:32:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:33:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:34:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:35:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:36:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:37:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:38:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:39:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:40:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:41:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:42:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:43:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:44:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:45:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:46:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:47:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:48:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:49:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:50:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:51:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:52:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:53:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:54:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:55:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:56:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:57:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:58:00,424.85,425.25,424.65,425.00,12000
2020-07-31 14:59:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:00:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:01:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:02:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:03:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:04:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:05:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:06:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:07:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:08:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:09:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:10:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:11:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:12:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:13:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:14:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:15:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:16:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:17:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:18:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:19:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:20:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:21:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:22:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:23:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:24:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:25:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:26:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:27:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:28:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:29:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:30:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:31:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:32:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:33:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:34:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:35:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:36:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:37:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:38:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:39:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:40:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:41:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:42:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:43:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:44:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:45:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:46:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:47:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:48:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:49:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:50:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:51:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:52:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:53:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:54:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:55:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:56:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:57:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:58:00,424.85,425.25,424.65,425.00,12000
2020-07-31 15:59:00,424.85,425.25,424.65,425.00,12000
