Date,Open,High,Low,Close,Volume,UnadjustedOpen,UnadjustedHigh,UnadjustedLow,UnadjustedClose,UnadjustedVolume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume
2018-01-25,223.71,225.61,221.81,223.17,1285465,223.71,225.61,221.81,223.17,1285465,223.71,225.61,221.81,223.17,1285465
2018-01-26,220.39,222.81,217.97,219.60,1814246,220.39,222.81,217.97,219.60,1814246,220.39,222.81,217.97,219.60,1814246
2018-01-29,217.84,219.94,215.75,218.04,1076565,217.84,219.94,215.75,218.04,1076565,217.84,219.94,215.75,218.04,1076565
2018-01-30,226.79,229.49,224.10,226.26,1760357,226.79,229.49,224.10,226.26,1760357,226.79,229.49,224.10,226.26,1760357
2018-01-31,231.33,235.13,227.53,231.53,1419827,231.33,235.13,227.53,231.53,1419827,231.33,235.13,227.53,231.53,1419827
2018-02-01,233.04,234.69,231.38,232.93,1569610,233.04,234.69,231.38,232.93,1569610,233.04,234.69,231.38,232.93,1569610
2018-02-02,235.02,236.58,233.46,235.28,1307579,235.02,236.58,233.46,235.28,1307579,235.02,236.58,233.46,235.28,1307579
2018-02-05,232.01,234.32,229.69,233.25,1147871,232.01,234.32,229.69,233.25,1147871,232.01,234.32,229.69,233.25,1147871
2018-02-06,224.22,226.53,221.92,224.22,1320244,224.22,226.53,221.92,224.22,1320244,224.22,226.53,221.92,224.22,1320244
2018-02-07,233.47,234.95,232.00,232.14,1779654,233.47,234.95,232.00,232.14,1779654,233.47,234.95,232.00,232.14,1779654
2018-02-08,235.65,238.29,233.01,234.33,1682349,235.65,238.29,233.01,234.33,1682349,235.65,238.29,233.01,234.33,1682349
2018-02-09,235.72,238.81,232.63,235.03,2073088,235.72,238.81,232.63,235.03,2073088,235.72,238.81,232.63,235.03,2073088
2018-02-12,231.45,234.05,228.84,232.44,1752210,231.45,234.05,228.84,232.44,1752210,231.45,234.05,228.84,232.44,1752210
2018-02-13,231.61,234.32,228.90,232.20,1628748,231.61,234.32,228.90,232.20,1628748,231.61,234.32,228.90,232.20,1628748
2018-02-14,228.53,230.81,226.26,228.15,1839780,228.53,230.81,226.26,228.15,1839780,228.53,230.81,226.26,228.15,1839780
2018-02-15,226.43,227.60,225.26,226.41,2011463,226.43,227.60,225.26,226.41,2011463,226.43,227.60,225.26,226.41,2011463
2018-02-16,227.18,230.27,224.10,228.00,1663193,227.18,230.27,224.10,228.00,1663193,227.18,230.27,224.10,228.00,1663193
2018-02-19,238.56,241.67,235.44,237.43,1767900,238.56,241.67,235.44,237.43,1767900,238.56,241.67,235.44,237.43,1767900
2018-02-20,239.76,241.75,237.77,239.00,1717631,239.76,241.75,237.77,239.00,1717631,239.76,241.75,237.77,239.00,1717631
2018-02-21,238.05,239.87,236.24,237.91,1485501,238.05,239.87,236.24,237.91,1485501,238.05,239.87,236.24,237.91,1485501
2018-02-22,236.82,240.12,233.53,236.09,1953893,236.82,240.12,233.53,236.09,1953893,236.82,240.12,233.53,236.09,1953893
2018-02-23,226.39,228.77,224.02,226.23,1071124,226.39,228.77,224.02,226.23,1071124,226.39,228.77,224.02,226.23,1071124
2018-02-26,234.58,237.30,231.86,233.87,1587084,234.58,237.30,231.86,233.87,1587084,234.58,237.30,231.86,233.87,1587084
2018-02-27,233.51,236.27,230.76,231.98,1823360,233.51,236.27,230.76,231.98,1823360,233.51,236.27,230.76,231.98,1823360
2018-02-28,234.92,236.62,233.22,234.00,1719309,234.92,236.62,233.22,234.00,1719309,234.92,236.62,233.22,234.00,1719309
2018-03-01,240.76,244.12,237.40,239.86,1653598,240.76,244.12,237.40,239.86,1653598,240.76,244.12,237.40,239.86,1653598
2018-03-02,249.00,252.77,245.24,247.70,1899371,249.00,252.77,245.24,247.70,1899371,249.00,252.77,245.24,247.70,1899371
2018-03-05,248.75,252.28,245.21,247.14,1059760,248.75,252.28,245.21,247.14,1059760,248.75,252.28,245.21,247.14,1059760
2018-03-06,239.06,241.36,236.76,239.35,1202660,239.06,241.36,236.76,239.35,1202660,239.06,241.36,236.76,239.35,1202660
2018-03-07,247.93,251.67,244.20,247.45,1244217,247.93,251.67,244.20,247.45,1244217,247.93,251.67,244.20,247.45,1244217
2018-03-08,245.39,247.65,243.13,245.84,1472825,245.39,247.65,243.13,245.84,1472825,245.39,247.65,243.13,245.84,1472825
2018-03-09,248.36,251.00,245.72,246.90,2018888,248.36,251.00,245.72,246.90,2018888,248.36,251.00,245.72,246.90,2018888
2018-03-12,249.59,251.98,247.19,250.02,1066330,249.59,251.98,247.19,250.02,1066330,249.59,251.98,247.19,250.02,1066330
2018-03-13,249.95,252.69,247.21,248.83,1480050,249.95,252.69,247.21,248.83,1480050,249.95,252.69,247.21,248.83,1480050
2018-03-14,241.38,243.74,239.02,241.20,1164058,241.38,243.74,239.02,241.20,1164058,241.38,243.74,239.02,241.20,1164058
2018-03-15,235.29,238.73,231.86,234.10,1578666,235.29,238.73,231.86,234.10,1578666,235.29,238.73,231.86,234.10,1578666
2018-03-16,237.65,240.74,234.57,237.88,1577081,237.65,240.74,234.57,237.88,1577081,237.65,240.74,234.57,237.88,1577081
2018-03-19,242.57,245.57,239.56,243.75,1519765,242.57,245.57,239.56,243.75,1519765,242.57,245.57,239.56,243.75,1519765
2018-03-20,236.91,240.34,233.49,235.98,1484420,236.91,240.34,233.49,235.98,1484420,236.91,240.34,233.49,235.98,1484420
2018-03-21,236.78,238.62,234.95,237.52,1373781,236.78,238.62,234.95,237.52,1373781,236.78,238.62,234.95,237.52,1373781
2018-03-22,239.09,241.83,236.35,239.08,2082417,239.09,241.83,236.35,239.08,2082417,239.09,241.83,236.35,239.08,2082417
2018-03-23,239.35,242.25,236.44,239.86,1866487,239.35,242.25,236.44,239.86,1866487,239.35,242.25,236.44,239.86,1866487
2018-03-26,244.57,246.83,242.32,244.71,1425641,244.57,246.83,242.32,244.71,1425641,244.57,246.83,242.32,244.71,1425641
2018-03-27,252.06,255.25,248.86,250.59,1561033,252.06,255.25,248.86,250.59,1561033,252.06,255.25,248.86,250.59,1561033
2018-03-28,247.44,250.87,244.01,247.04,1140809,247.44,250.87,244.01,247.04,1140809,247.44,250.87,244.01,247.04,1140809
2018-03-29,246.23,249.61,242.86,246.96,1696560,246.23,249.61,242.86,246.96,1696560,246.23,249.61,242.86,246.96,1696560
2018-03-30,255.42,257.05,253.79,256.39,1150490,255.42,257.05,253.79,256.39,1150490,255.42,257.05,253.79,256.39,1150490
2018-04-02,258.70,261.45,255.94,259.39,1473663,258.70,261.45,255.94,259.39,1473663,258.70,261.45,255.94,259.39,1473663
2018-04-03,257.94,261.27,254.61,256.87,1275003,257.94,261.27,254.61,256.87,1275003,257.94,261.27,254.61,256.87,1275003
2018-04-04,250.72,253.70,247.74,250.48,1679838,250.72,253.70,247.74,250.48,1679838,250.72,253.70,247.74,250.48,1679838
2018-04-05,250.04,252.92,247.16,249.62,1345848,250.04,252.92,247.16,249.62,1345848,250.04,252.92,247.16,249.62,1345848
2018-04-06,244.80,246.78,242.82,243.71,1372593,244.80,246.78,242.82,243.71,1372593,244.80,246.78,242.82,243.71,1372593
2018-04-09,242.85,244.36,241.34,242.58,2068318,242.85,244.36,241.34,242.58,2068318,242.85,244.36,241.34,242.58,2068318
2018-04-10,241.47,244.69,238.26,242.46,1842273,241.47,244.69,238.26,242.46,1842273,241.47,244.69,238.26,242.46,1842273
2018-04-11,247.85,251.33,244.36,247.51,1608931,247.85,251.33,244.36,247.51,1608931,247.85,251.33,244.36,247.51,1608931
2018-04-12,248.23,251.67,244.80,246.10,1428559,248.23,251.67,244.80,246.10,1428559,248.23,251.67,244.80,246.10,1428559
2018-04-13,242.67,244.42,240.92,241.01,1310013,242.67,244.42,240.92,241.01,1310013,242.67,244.42,240.92,241.01,1310013
2018-04-16,245.73,247.59,243.86,244.61,1414199,245.73,247.59,243.86,244.61,1414199,245.73,247.59,243.86,244.61,1414199
2018-04-17,242.11,244.95,239.27,242.45,1457238,242.11,244.95,239.27,242.45,1457238,242.11,244.95,239.27,242.45,1457238
2018-04-18,240.38,242.55,238.21,240.51,2030576,240.38,242.55,238.21,240.51,2030576,240.38,242.55,238.21,240.51,2030576
2018-04-19,243.08,245.68,240.49,242.47,1148011,243.08,245.68,240.49,242.47,1148011,243.08,245.68,240.49,242.47,1148011
2018-04-20,242.78,245.87,239.69,244.44,2072077,242.78,245.87,239.69,244.44,2072077,242.78,245.87,239.69,244.44,2072077
2018-04-23,241.63,244.92,238.33,241.08,1887530,241.63,244.92,238.33,241.08,1887530,241.63,244.92,238.33,241.08,1887530
2018-04-24,247.48,250.87,244.09,248.18,1505116,247.48,250.87,244.09,248.18,1505116,247.48,250.87,244.09,248.18,1505116
2018-04-25,247.43,250.04,244.81,249.38,1589740,247.43,250.04,244.81,249.38,1589740,247.43,250.04,244.81,249.38,1589740
2018-04-26,249.01,253.28,244.73,249.02,1996142,249.01,253.28,244.73,249.02,1996142,249.01,253.28,244.73,249.02,1996142
2018-04-27,253.67,255.30,252.04,252.23,1682608,253.67,255.30,252.04,252.23,1682608,253.67,255.30,252.04,252.23,1682608
2018-04-30,255.79,259.03,252.56,256.50,1898408,255.79,259.03,252.56,256.50,1898408,255.79,259.03,252.56,256.50,1898408
2018-05-01,261.96,264.84,259.09,260.58,1862497,261.96,264.84,259.09,260.58,1862497,261.96,264.84,259.09,260.58,1862497
2018-05-02,261.95,265.01,258.90,260.28,1944727,261.95,265.01,258.90,260.28,1944727,261.95,265.01,258.90,260.28,1944727
2018-05-03,261.49,266.46,256.52,260.23,1177513,261.49,266.46,256.52,260.23,1177513,261.49,266.46,256.52,260.23,1177513
2018-05-04,257.89,261.05,254.73,257.82,1682834,257.89,261.05,254.73,257.82,1682834,257.89,261.05,254.73,257.82,1682834
2018-05-07,251.96,255.58,248.34,251.78,2092905,251.96,255.58,248.34,251.78,2092905,251.96,255.58,248.34,251.78,2092905
2018-05-08,246.90,250.34,243.46,247.79,1350083,246.90,250.34,243.46,247.79,1350083,246.90,250.34,243.46,247.79,1350083
2018-05-09,250.62,253.42,247.82,249.55,1841408,250.62,253.42,247.82,249.55,1841408,250.62,253.42,247.82,249.55,1841408
2018-05-10,250.64,253.72,247.55,251.08,1780212,250.64,253.72,247.55,251.08,1780212,250.64,253.72,247.55,251.08,1780212
2018-05-11,249.34,251.19,247.50,249.57,1799150,249.34,251.19,247.50,249.57,1799150,249.34,251.19,247.50,249.57,1799150
2018-05-14,250.56,253.11,248.01,250.07,1814626,250.56,253.11,248.01,250.07,1814626,250.56,253.11,248.01,250.07,1814626
2018-05-15,250.76,253.00,248.52,251.02,1411266,250.76,253.00,248.52,251.02,1411266,250.76,253.00,248.52,251.02,1411266
2018-05-16,236.94,240.08,233.81,237.41,1580555,236.94,240.08,233.81,237.41,1580555,236.94,240.08,233.81,237.41,1580555
2018-05-17,238.39,240.78,236.00,236.86,1347279,238.39,240.78,236.00,236.86,1347279,238.39,240.78,236.00,236.86,1347279
2018-05-18,241.14,242.42,239.85,239.88,1865547,241.14,242.42,239.85,239.88,1865547,241.14,242.42,239.85,239.88,1865547
2018-05-21,242.58,244.86,240.30,241.82,1154653,242.58,244.86,240.30,241.82,1154653,242.58,244.86,240.30,241.82,1154653
2018-05-22,235.38,237.95,232.82,235.02,1522563,235.38,237.95,232.82,235.02,1522563,235.38,237.95,232.82,235.02,1522563
2018-05-23,225.03,227.81,222.25,224.73,1365286,225.03,227.81,222.25,224.73,1365286,225.03,227.81,222.25,224.73,1365286
2018-05-24,225.51,227.54,223.48,224.44,1549300,225.51,227.54,223.48,224.44,1549300,225.51,227.54,223.48,224.44,1549300
2018-05-25,224.40,225.95,222.84,223.77,1697327,224.40,225.95,222.84,223.77,1697327,224.40,225.95,222.84,223.77,1697327
2018-05-28,221.31,222.58,220.04,222.27,2005836,221.31,222.58,220.04,222.27,2005836,221.31,222.58,220.04,222.27,2005836
2018-05-29,223.13,226.31,219.95,224.05,1477086,223.13,226.31,219.95,224.05,1477086,223.13,226.31,219.95,224.05,1477086
2018-05-30,229.81,232.78,226.84,229.03,1782984,229.81,232.78,226.84,229.03,1782984,229.81,232.78,226.84,229.03,1782984
2018-05-31,231.10,233.82,228.37,229.60,1199222,231.10,233.82,228.37,229.60,1199222,231.10,233.82,228.37,229.60,1199222
2018-06-01,223.45,226.51,220.39,224.03,1295017,223.45,226.51,220.39,224.03,1295017,223.45,226.51,220.39,224.03,1295017
2018-06-04,219.22,222.71,215.72,220.12,1146638,219.22,222.71,215.72,220.12,1146638,219.22,222.71,215.72,220.12,1146638
2018-06-05,223.59,226.23,220.95,223.88,1349263,223.59,226.23,220.95,223.88,1349263,223.59,226.23,220.95,223.88,1349263
2018-06-06,229.57,232.54,226.60,228.40,1483765,229.57,232.54,226.60,228.40,1483765,229.57,232.54,226.60,228.40,1483765
2018-06-07,225.91,228.81,223.02,224.97,1622622,225.91,228.81,223.02,224.97,1622622,225.91,228.81,223.02,224.97,1622622
2018-06-08,230.31,233.50,227.12,231.99,1539442,230.31,233.50,227.12,231.99,1539442,230.31,233.50,227.12,231.99,1539442
2018-06-11,232.62,236.00,229.25,232.16,1704174,232.62,236.00,229.25,232.16,1704174,232.62,236.00,229.25,232.16,1704174
2018-06-12,229.96,231.12,228.80,229.04,1761133,229.96,231.12,228.80,229.04,1761133,229.96,231.12,228.80,229.04,1761133
2018-06-13,234.21,238.16,230.25,232.35,1359530,234.21,238.16,230.25,232.35,1359530,234.21,238.16,230.25,232.35,1359530
2018-06-14,231.18,234.11,228.25,231.55,1883172,231.18,234.11,228.25,231.55,1883172,231.18,234.11,228.25,231.55,1883172
2018-06-15,230.86,232.44,229.29,231.33,1325396,230.86,232.44,229.29,231.33,1325396,230.86,232.44,229.29,231.33,1325396
2018-06-18,227.96,231.44,224.48,227.04,2035289,227.96,231.44,224.48,227.04,2035289,227.96,231.44,224.48,227.04,2035289
2018-06-19,229.65,232.72,226.59,230.96,1336004,229.65,232.72,226.59,230.96,1336004,229.65,232.72,226.59,230.96,1336004
2018-06-20,235.81,237.85,233.77,236.56,1351712,235.81,237.85,233.77,236.56,1351712,235.81,237.85,233.77,236.56,1351712
2018-06-21,234.43,237.82,231.03,233.19,2099757,234.43,237.82,231.03,233.19,2099757,234.43,237.82,231.03,233.19,2099757
2018-06-22,230.57,232.07,229.07,230.33,1228381,230.57,232.07,229.07,230.33,1228381,230.57,232.07,229.07,230.33,1228381
2018-06-25,231.68,233.35,230.01,232.45,1480340,231.68,233.35,230.01,232.45,1480340,231.68,233.35,230.01,232.45,1480340
2018-06-26,234.23,236.59,231.87,234.13,1052669,234.23,236.59,231.87,234.13,1052669,234.23,236.59,231.87,234.13,1052669
2018-06-27,234.21,238.33,230.09,233.84,1506106,234.21,238.33,230.09,233.84,1506106,234.21,238.33,230.09,233.84,1506106
2018-06-28,231.03,234.61,227.46,231.18,1084793,231.03,234.61,227.46,231.18,1084793,231.03,234.61,227.46,231.18,1084793
2018-06-29,234.69,236.68,232.70,234.58,1958241,234.69,236.68,232.70,234.58,1958241,234.69,236.68,232.70,234.58,1958241
2018-07-02,228.09,230.36,225.81,229.22,1726252,228.09,230.36,225.81,229.22,1726252,228.09,230.36,225.81,229.22,1726252
2018-07-03,228.35,231.70,225.01,227.55,2062791,228.35,231.70,225.01,227.55,2062791,228.35,231.70,225.01,227.55,2062791
2018-07-04,227.29,229.28,225.30,227.60,1785716,227.29,229.28,225.30,227.60,1785716,227.29,229.28,225.30,227.60,1785716
2018-07-05,229.89,232.50,227.28,231.12,1435689,229.89,232.50,227.28,231.12,1435689,229.89,232.50,227.28,231.12,1435689
2018-07-06,227.99,229.09,226.89,227.30,2030508,227.99,229.09,226.89,227.30,2030508,227.99,229.09,226.89,227.30,2030508
2018-07-09,235.63,238.31,232.95,234.35,1898453,235.63,238.31,232.95,234.35,1898453,235.63,238.31,232.95,234.35,1898453
2018-07-10,225.12,227.77,222.46,224.72,1886652,225.12,227.77,222.46,224.72,1886652,225.12,227.77,222.46,224.72,1886652
2018-07-11,228.56,231.61,225.51,227.10,1069421,228.56,231.61,225.51,227.10,1069421,228.56,231.61,225.51,227.10,1069421
2018-07-12,228.02,230.60,225.45,226.53,1674030,228.02,230.60,225.45,226.53,1674030,228.02,230.60,225.45,226.53,1674030
2018-07-13,234.77,238.71,230.83,233.96,2015167,234.77,238.71,230.83,233.96,2015167,234.77,238.71,230.83,233.96,2015167
2018-07-16,232.98,236.28,229.67,232.42,1112980,232.98,236.28,229.67,232.42,1112980,232.98,236.28,229.67,232.42,1112980
2018-07-17,232.86,234.63,231.10,232.89,1625459,232.86,234.63,231.10,232.89,1625459,232.86,234.63,231.10,232.89,1625459
2018-07-18,235.54,238.50,232.58,236.44,2082163,235.54,238.50,232.58,236.44,2082163,235.54,238.50,232.58,236.44,2082163
2018-07-19,235.82,237.79,233.86,236.01,1280332,235.82,237.79,233.86,236.01,1280332,235.82,237.79,233.86,236.01,1280332
2018-07-20,234.49,237.18,231.80,233.98,1498546,234.49,237.18,231.80,233.98,1498546,234.49,237.18,231.80,233.98,1498546
2018-07-23,237.05,239.80,234.30,238.60,1451273,237.05,239.80,234.30,238.60,1451273,237.05,239.80,234.30,238.60,1451273
2018-07-24,240.59,242.33,238.84,239.77,1489715,240.59,242.33,238.84,239.77,1489715,240.59,242.33,238.84,239.77,1489715
2018-07-25,246.58,249.20,243.96,247.10,2081887,246.58,249.20,243.96,247.10,2081887,246.58,249.20,243.96,247.10,2081887
2018-07-26,247.74,252.76,242.72,246.51,1478008,247.74,252.76,242.72,246.51,1478008,247.74,252.76,242.72,246.51,1478008
2018-07-27,245.62,248.30,242.94,245.97,1254168,245.62,248.30,242.94,245.97,1254168,245.62,248.30,242.94,245.97,1254168
2018-07-30,242.22,245.25,239.19,242.68,2013006,242.22,245.25,239.19,242.68,2013006,242.22,245.25,239.19,242.68,2013006
2018-07-31,238.70,241.37,236.03,238.08,1121048,238.70,241.37,236.03,238.08,1121048,238.70,241.37,236.03,238.08,1121048
2018-08-01,229.73,231.99,227.48,230.19,1734108,229.73,231.99,227.48,230.19,1734108,229.73,231.99,227.48,230.19,1734108
2018-08-02,225.51,229.13,221.90,225.10,1948635,225.51,229.13,221.90,225.10,1948635,225.51,229.13,221.90,225.10,1948635
2018-08-03,224.47,226.73,222.21,224.98,1571928,224.47,226.73,222.21,224.98,1571928,224.47,226.73,222.21,224.98,1571928
2018-08-06,226.56,229.95,223.17,226.10,1067375,226.56,229.95,223.17,226.10,1067375,226.56,229.95,223.17,226.10,1067375
2018-08-07,226.57,228.87,224.28,226.26,2020227,226.57,228.87,224.28,226.26,2020227,226.57,228.87,224.28,226.26,2020227
2018-08-08,232.17,234.74,229.61,230.42,1607060,232.17,234.74,229.61,230.42,1607060,232.17,234.74,229.61,230.42,1607060
2018-08-09,233.77,236.07,231.47,234.96,1885132,233.77,236.07,231.47,234.96,1885132,233.77,236.07,231.47,234.96,1885132
2018-08-10,233.08,235.28,230.87,232.73,2003459,233.08,235.28,230.87,232.73,2003459,233.08,235.28,230.87,232.73,2003459
2018-08-13,227.00,228.93,225.06,227.14,1256280,227.00,228.93,225.06,227.14,1256280,227.00,228.93,225.06,227.14,1256280
2018-08-14,221.98,224.60,219.36,221.74,1873565,221.98,224.60,219.36,221.74,1873565,221.98,224.60,219.36,221.74,1873565
2018-08-15,220.67,223.31,218.04,220.45,1448223,220.67,223.31,218.04,220.45,1448223,220.67,223.31,218.04,220.45,1448223
2018-08-16,223.73,227.01,220.44,222.59,1105523,223.73,227.01,220.44,222.59,1105523,223.73,227.01,220.44,222.59,1105523
2018-08-17,220.77,222.13,219.42,221.21,1126073,220.77,222.13,219.42,221.21,1126073,220.77,222.13,219.42,221.21,1126073
2018-08-20,228.19,230.14,226.24,228.93,1176757,228.19,230.14,226.24,228.93,1176757,228.19,230.14,226.24,228.93,1176757
2018-08-21,228.33,229.57,227.08,228.59,1190741,228.33,229.57,227.08,228.59,1190741,228.33,229.57,227.08,228.59,1190741
2018-08-22,232.29,234.29,230.28,230.54,1919136,232.29,234.29,230.28,230.54,1919136,232.29,234.29,230.28,230.54,1919136
2018-08-23,225.29,228.83,221.75,225.46,1357073,225.29,228.83,221.75,225.46,1357073,225.29,228.83,221.75,225.46,1357073
2018-08-24,226.44,228.86,224.02,225.32,1067683,226.44,228.86,224.02,225.32,1067683,226.44,228.86,224.02,225.32,1067683
2018-08-27,219.72,221.39,218.04,219.59,1192334,219.72,221.39,218.04,219.59,1192334,219.72,221.39,218.04,219.59,1192334
2018-08-28,217.32,220.43,214.21,218.24,1388379,217.32,220.43,214.21,218.24,1388379,217.32,220.43,214.21,218.24,1388379
2018-08-29,212.53,215.81,209.25,211.47,1779157,212.53,215.81,209.25,211.47,1779157,212.53,215.81,209.25,211.47,1779157
2018-08-30,213.40,213.93,212.86,213.22,1754305,213.40,213.93,212.86,213.22,1754305,213.40,213.93,212.86,213.22,1754305
2018-08-31,216.79,219.54,214.05,217.54,1065661,216.79,219.54,214.05,217.54,1065661,216.79,219.54,214.05,217.54,1065661
2018-09-03,214.50,216.47,212.53,214.24,1268002,214.50,216.47,212.53,214.24,1268002,214.50,216.47,212.53,214.24,1268002
2018-09-04,210.23,212.93,207.54,210.20,1594282,210.23,212.93,207.54,210.20,1594282,210.23,212.93,207.54,210.20,1594282
2018-09-05,209.59,212.09,207.08,208.25,2073088,209.59,212.09,207.08,208.25,2073088,209.59,212.09,207.08,208.25,2073088
2018-09-06,201.96,204.59,199.32,202.40,1971896,201.96,204.59,199.32,202.40,1971896,201.96,204.59,199.32,202.40,1971896
2018-09-07,208.07,210.96,205.17,206.95,1321603,208.07,210.96,205.17,206.95,1321603,208.07,210.96,205.17,206.95,1321603
2018-09-10,212.27,213.51,211.02,211.87,1698220,212.27,213.51,211.02,211.87,1698220,212.27,213.51,211.02,211.87,1698220
2018-09-11,211.96,215.65,208.27,211.78,1354151,211.96,215.65,208.27,211.78,1354151,211.96,215.65,208.27,211.78,1354151
2018-09-12,209.75,211.88,207.62,210.05,1168900,209.75,211.88,207.62,210.05,1168900,209.75,211.88,207.62,210.05,1168900
2018-09-13,207.58,210.17,204.98,207.44,1510114,207.58,210.17,204.98,207.44,1510114,207.58,210.17,204.98,207.44,1510114
2018-09-14,203.83,206.29,201.36,203.45,1713559,203.83,206.29,201.36,203.45,1713559,203.83,206.29,201.36,203.45,1713559
2018-09-17,198.19,200.64,195.73,196.97,1281181,198.19,200.64,195.73,196.97,1281181,198.19,200.64,195.73,196.97,1281181
2018-09-18,198.02,201.48,194.57,197.24,1454036,198.02,201.48,194.57,197.24,1454036,198.02,201.48,194.57,197.24,1454036
2018-09-19,196.24,197.22,195.26,196.93,1385099,196.24,197.22,195.26,196.93,1385099,196.24,197.22,195.26,196.93,1385099
2018-09-20,196.50,198.28,194.73,196.74,1559474,196.50,198.28,194.73,196.74,1559474,196.50,198.28,194.73,196.74,1559474
2018-09-21,197.69,200.31,195.07,197.44,1991177,197.69,200.31,195.07,197.44,1991177,197.69,200.31,195.07,197.44,1991177
2018-09-24,203.05,204.61,201.49,202.35,1676885,203.05,204.61,201.49,202.35,1676885,203.05,204.61,201.49,202.35,1676885
2018-09-25,201.52,204.04,199.00,200.88,1926189,201.52,204.04,199.00,200.88,1926189,201.52,204.04,199.00,200.88,1926189
2018-09-26,192.97,195.04,190.89,190.96,1260000,192.97,195.04,190.89,190.96,1260000,192.97,195.04,190.89,190.96,1260000
2018-09-27,184.80,187.34,182.26,184.32,2003603,184.80,187.34,182.26,184.32,2003603,184.80,187.34,182.26,184.32,2003603
2018-09-28,182.60,184.05,181.15,182.37,1498042,182.60,184.05,181.15,182.37,1498042,182.60,184.05,181.15,182.37,1498042
2018-10-01,184.64,186.54,182.74,185.05,1062507,184.64,186.54,182.74,185.05,1062507,184.64,186.54,182.74,185.05,1062507
2018-10-02,180.88,183.59,178.17,181.22,1644629,180.88,183.59,178.17,181.22,1644629,180.88,183.59,178.17,181.22,1644629
2018-10-03,188.88,191.67,186.09,187.37,1561998,188.88,191.67,186.09,187.37,1561998,188.88,191.67,186.09,187.37,1561998
2018-10-04,182.98,184.88,181.08,183.75,1896442,182.98,184.88,181.08,183.75,1896442,182.98,184.88,181.08,183.75,1896442
2018-10-05,182.58,184.05,181.10,181.13,1250220,182.58,184.05,181.10,181.13,1250220,182.58,184.05,181.10,181.13,1250220
2018-10-08,183.57,186.02,181.12,183.07,1724277,183.57,186.02,181.12,183.07,1724277,183.57,186.02,181.12,183.07,1724277
2018-10-09,181.24,184.34,178.15,179.76,1514453,181.24,184.34,178.15,179.76,1514453,181.24,184.34,178.15,179.76,1514453
2018-10-10,177.83,181.26,174.39,178.73,1780349,177.83,181.26,174.39,178.73,1780349,177.83,181.26,174.39,178.73,1780349
2018-10-11,176.66,177.54,175.77,176.41,2001787,176.66,177.54,175.77,176.41,2001787,176.66,177.54,175.77,176.41,2001787
2018-10-12,174.52,176.29,172.74,174.73,1798438,174.52,176.29,172.74,174.73,1798438,174.52,176.29,172.74,174.73,1798438
2018-10-15,179.05,182.87,175.23,178.35,1915406,179.05,182.87,175.23,178.35,1915406,179.05,182.87,175.23,178.35,1915406
