Date,Open,High,Low,Close,Volume,UnadjustedOpen,UnadjustedHigh,UnadjustedLow,UnadjustedClose,UnadjustedVolume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume
2018-03-08,10.03,10.12,9.95,10.02,50617037,10.03,10.12,9.95,10.02,50617037,10.03,10.12,9.95,10.02,50617037
2018-03-09,10.01,10.12,9.91,9.94,62493727,10.01,10.12,9.91,9.94,62493727,10.01,10.12,9.91,9.94,62493727
2018-03-12,9.84,9.94,9.74,9.84,58763796,9.84,9.94,9.74,9.84,58763796,9.84,9.94,9.74,9.84,58763796
2018-03-13,9.67,9.77,9.57,9.70,65860691,9.67,9.77,9.57,9.70,65860691,9.67,9.77,9.57,9.70,65860691
2018-03-14,9.71,9.83,9.59,9.71,38773648,9.71,9.83,9.59,9.71,38773648,9.71,9.83,9.59,9.71,38773648
2018-03-15,9.82,9.91,9.73,9.80,52451155,9.82,9.91,9.73,9.80,52451155,9.82,9.91,9.73,9.80,52451155
2018-03-16,9.67,9.73,9.61,9.67,55573430,9.67,9.73,9.61,9.67,55573430,9.67,9.73,9.61,9.67,55573430
2018-03-19,9.48,9.61,9.34,9.45,56172137,9.48,9.61,9.34,9.45,56172137,9.48,9.61,9.34,9.45,56172137
2018-03-20,9.30,9.42,9.19,9.38,72778764,9.30,9.42,9.19,9.38,72778764,9.30,9.42,9.19,9.38,72778764
2018-03-21,9.59,9.65,9.53,9.53,52184540,9.59,9.65,9.53,9.53,52184540,9.59,9.65,9.53,9.53,52184540
2018-03-22,9.59,9.80,9.38,9.56,64962502,9.59,9.80,9.38,9.56,64962502,9.59,9.80,9.38,9.56,64962502
2018-03-23,9.66,9.75,9.56,9.69,57050382,9.66,9.75,9.56,9.69,57050382,9.66,9.75,9.56,9.69,57050382
2018-03-26,9.95,10.05,9.85,9.90,45390587,9.95,10.05,9.85,9.90,45390587,9.95,10.05,9.85,9.90,45390587
2018-03-27,9.75,9.87,9.64,9.77,68140519,9.75,9.87,9.64,9.77,68140519,9.75,9.87,9.64,9.77,68140519
2018-03-28,9.67,9.79,9.54,9.66,54686782,9.67,9.79,9.54,9.66,54686782,9.67,9.79,9.54,9.66,54686782
2018-03-29,9.68,9.86,9.50,9.69,46732009,9.68,9.86,9.50,9.69,46732009,9.68,9.86,9.50,9.69,46732009
2018-03-30,9.63,9.76,9.50,9.66,43400873,9.63,9.76,9.50,9.66,43400873,9.63,9.76,9.50,9.66,43400873
2018-04-02,9.41,9.51,9.32,9.44,46554488,9.41,9.51,9.32,9.44,46554488,9.41,9.51,9.32,9.44,46554488
2018-04-03,9.37,9.49,9.25,9.37,73039420,9.37,9.49,9.25,9.37,73039420,9.37,9.49,9.25,9.37,73039420
2018-04-04,9.69,9.83,9.54,9.69,70680641,9.69,9.83,9.54,9.69,70680641,9.69,9.83,9.54,9.69,70680641
2018-04-05,9.80,9.98,9.62,9.78,73992223,9.80,9.98,9.62,9.78,73992223,9.80,9.98,9.62,9.78,73992223
2018-04-06,9.87,9.97,9.77,9.83,61609039,9.87,9.97,9.77,9.83,61609039,9.87,9.97,9.77,9.83,61609039
2018-04-09,9.67,9.75,9.59,9.72,46493038,9.67,9.75,9.59,9.72,46493038,9.67,9.75,9.59,9.72,46493038
2018-04-10,9.94,10.08,9.80,9.93,72665976,9.94,10.08,9.80,9.93,72665976,9.94,10.08,9.80,9.93,72665976
2018-04-11,10.12,10.22,10.02,10.11,62191474,10.12,10.22,10.02,10.11,62191474,10.12,10.22,10.02,10.11,62191474
2018-04-12,10.23,10.37,10.10,10.18,42648076,10.23,10.37,10.10,10.18,42648076,10.23,10.37,10.10,10.18,42648076
2018-04-13,10.21,10.32,10.10,10.23,39610154,10.21,10.32,10.10,10.23,39610154,10.21,10.32,10.10,10.23,39610154
2018-04-16,10.33,10.46,10.20,10.37,38900369,10.33,10.46,10.20,10.37,38900369,10.33,10.46,10.20,10.37,38900369
2018-04-17,10.50,10.57,10.43,10.50,76953046,10.50,10.57,10.43,10.50,76953046,10.50,10.57,10.43,10.50,76953046
2018-04-18,10.39,10.55,10.23,10.34,63205507,10.39,10.55,10.23,10.34,63205507,10.39,10.55,10.23,10.34,63205507
2018-04-19,10.20,10.32,10.08,10.22,76284981,10.20,10.32,10.08,10.22,76284981,10.20,10.32,10.08,10.22,76284981
2018-04-20,9.90,10.01,9.80,9.91,74563010,9.90,10.01,9.80,9.91,74563010,9.90,10.01,9.80,9.91,74563010
2018-04-23,9.53,9.68,9.37,9.54,44768200,9.53,9.68,9.37,9.54,44768200,9.53,9.68,9.37,9.54,44768200
2018-04-24,9.52,9.62,9.42,9.56,47197704,9.52,9.62,9.42,9.56,47197704,9.52,9.62,9.42,9.56,47197704
2018-04-25,9.74,9.83,9.66,9.72,73849643,9.74,9.83,9.66,9.72,73849643,9.74,9.83,9.66,9.72,73849643
2018-04-26,9.44,9.53,9.34,9.40,56719114,9.44,9.53,9.34,9.40,56719114,9.44,9.53,9.34,9.40,56719114
2018-04-27,9.33,9.40,9.25,9.35,64793590,9.33,9.40,9.25,9.35,64793590,9.33,9.40,9.25,9.35,64793590
2018-04-30,9.36,9.47,9.25,9.35,56692831,9.36,9.47,9.25,9.35,56692831,9.36,9.47,9.25,9.35,56692831
2018-05-01,9.45,9.61,9.30,9.42,64554803,9.45,9.61,9.30,9.42,64554803,9.45,9.61,9.30,9.42,64554803
2018-05-02,9.47,9.60,9.34,9.51,68248466,9.47,9.60,9.34,9.51,68248466,9.47,9.60,9.34,9.51,68248466
2018-05-03,9.21,9.32,9.10,9.15,55528522,9.21,9.32,9.10,9.15,55528522,9.21,9.32,9.10,9.15,55528522
2018-05-04,8.91,8.98,8.85,8.92,41439018,8.91,8.98,8.85,8.92,41439018,8.91,8.98,8.85,8.92,41439018
2018-05-07,9.06,9.15,8.98,9.00,62237048,9.06,9.15,8.98,9.00,62237048,9.06,9.15,8.98,9.00,62237048
2018-05-08,8.96,8.98,8.94,8.95,59400974,8.96,8.98,8.94,8.95,59400974,8.96,8.98,8.94,8.95,59400974
2018-05-09,9.06,9.19,8.92,9.00,60859399,9.06,9.19,8.92,9.00,60859399,9.06,9.19,8.92,9.00,60859399
2018-05-10,8.68,8.76,8.61,8.66,62047946,8.68,8.76,8.61,8.66,62047946,8.68,8.76,8.61,8.66,62047946
2018-05-11,8.47,8.56,8.38,8.44,60647250,8.47,8.56,8.38,8.44,60647250,8.47,8.56,8.38,8.44,60647250
2018-05-14,8.43,8.48,8.38,8.45,63079929,8.43,8.48,8.38,8.45,63079929,8.43,8.48,8.38,8.45,63079929
2018-05-15,8.27,8.39,8.16,8.25,51178740,8.27,8.39,8.16,8.25,51178740,8.27,8.39,8.16,8.25,51178740
2018-05-16,8.23,8.35,8.11,8.21,42050411,8.23,8.35,8.11,8.21,42050411,8.23,8.35,8.11,8.21,42050411
2018-05-17,8.18,8.28,8.08,8.19,76716081,8.18,8.28,8.08,8.19,76716081,8.18,8.28,8.08,8.19,76716081
2018-05-18,8.45,8.55,8.35,8.44,66891959,8.45,8.55,8.35,8.44,66891959,8.45,8.55,8.35,8.44,66891959
2018-05-21,8.40,8.49,8.31,8.41,54630382,8.40,8.49,8.31,8.41,54630382,8.40,8.49,8.31,8.41,54630382
2018-05-22,8.27,8.38,8.15,8.29,50056958,8.27,8.38,8.15,8.29,50056958,8.27,8.38,8.15,8.29,50056958
2018-05-23,8.29,8.39,8.19,8.27,39720761,8.29,8.39,8.19,8.27,39720761,8.29,8.39,8.19,8.27,39720761
2018-05-24,8.51,8.63,8.39,8.50,66468381,8.51,8.63,8.39,8.50,66468381,8.51,8.63,8.39,8.50,66468381
2018-05-25,8.69,8.77,8.61,8.67,68644309,8.69,8.77,8.61,8.67,68644309,8.69,8.77,8.61,8.67,68644309
2018-05-28,8.78,8.91,8.65,8.77,68014027,8.78,8.91,8.65,8.77,68014027,8.78,8.91,8.65,8.77,68014027
2018-05-29,8.81,8.94,8.68,8.76,64263868,8.81,8.94,8.68,8.76,64263868,8.81,8.94,8.68,8.76,64263868
2018-05-30,8.90,9.00,8.80,8.86,48730666,8.90,9.00,8.80,8.86,48730666,8.90,9.00,8.80,8.86,48730666
2018-05-31,8.79,8.91,8.68,8.79,57570411,8.79,8.91,8.68,8.79,57570411,8.79,8.91,8.68,8.79,57570411
2018-06-01,9.02,9.11,8.92,8.99,57079963,9.02,9.11,8.92,8.99,57079963,9.02,9.11,8.92,8.99,57079963
2018-06-04,8.99,9.07,8.91,8.99,63021401,8.99,9.07,8.91,8.99,63021401,8.99,9.07,8.91,8.99,63021401
2018-06-05,9.13,9.23,9.03,9.08,73564808,9.13,9.23,9.03,9.08,73564808,9.13,9.23,9.03,9.08,73564808
2018-06-06,9.07,9.13,9.00,9.06,69915102,9.07,9.13,9.00,9.06,69915102,9.07,9.13,9.00,9.06,69915102
2018-06-07,8.89,8.98,8.79,8.83,72527679,8.89,8.98,8.79,8.83,72527679,8.89,8.98,8.79,8.83,72527679
2018-06-08,8.93,9.00,8.86,8.89,58212510,8.93,9.00,8.86,8.89,58212510,8.93,9.00,8.86,8.89,58212510
2018-06-11,8.68,8.79,8.56,8.64,65455913,8.68,8.79,8.56,8.64,65455913,8.68,8.79,8.56,8.64,65455913
2018-06-12,8.80,8.89,8.72,8.82,62471615,8.80,8.89,8.72,8.82,62471615,8.80,8.89,8.72,8.82,62471615
2018-06-13,9.00,9.09,8.90,8.98,76484595,9.00,9.09,8.90,8.98,76484595,9.00,9.09,8.90,8.98,76484595
2018-06-14,8.94,9.10,8.77,8.92,46904007,8.94,9.10,8.77,8.92,46904007,8.94,9.10,8.77,8.92,46904007
2018-06-15,8.84,8.91,8.78,8.87,53813061,8.84,8.91,8.78,8.87,53813061,8.84,8.91,8.78,8.87,53813061
2018-06-18,8.76,8.81,8.72,8.75,46480407,8.76,8.81,8.72,8.75,46480407,8.76,8.81,8.72,8.75,46480407
2018-06-19,8.57,8.64,8.50,8.56,75007320,8.57,8.64,8.50,8.56,75007320,8.57,8.64,8.50,8.56,75007320
2018-06-20,8.63,8.75,8.50,8.63,73623614,8.63,8.75,8.50,8.63,73623614,8.63,8.75,8.50,8.63,73623614
2018-06-21,8.63,8.70,8.56,8.61,50467658,8.63,8.70,8.56,8.61,50467658,8.63,8.70,8.56,8.61,50467658
2018-06-22,8.49,8.58,8.41,8.49,53217495,8.49,8.58,8.41,8.49,53217495,8.49,8.58,8.41,8.49,53217495
2018-06-25,8.58,8.64,8.51,8.60,54888882,8.58,8.64,8.51,8.60,54888882,8.58,8.64,8.51,8.60,54888882
2018-06-26,8.71,8.82,8.60,8.67,41271266,8.71,8.82,8.60,8.67,41271266,8.71,8.82,8.60,8.67,41271266
2018-06-27,8.68,8.79,8.57,8.67,39212534,8.68,8.79,8.57,8.67,39212534,8.68,8.79,8.57,8.67,39212534
2018-06-28,8.73,8.84,8.63,8.77,53448789,8.73,8.84,8.63,8.77,53448789,8.73,8.84,8.63,8.77,53448789
2018-06-29,8.79,8.84,8.74,8.79,74641217,8.79,8.84,8.74,8.79,74641217,8.79,8.84,8.74,8.79,74641217
2018-07-02,8.98,9.11,8.85,8.95,75195615,8.98,9.11,8.85,8.95,75195615,8.98,9.11,8.85,8.95,75195615
2018-07-03,8.87,8.99,8.76,8.86,59887421,8.87,8.99,8.76,8.86,59887421,8.87,8.99,8.76,8.86,59887421
2018-07-04,8.69,8.79,8.59,8.68,40795456,8.69,8.79,8.59,8.68,40795456,8.69,8.79,8.59,8.68,40795456
2018-07-05,8.49,8.62,8.35,8.50,47998982,8.49,8.62,8.35,8.50,47998982,8.49,8.62,8.35,8.50,47998982
2018-07-06,8.56,8.66,8.46,8.54,67817008,8.56,8.66,8.46,8.54,67817008,8.56,8.66,8.46,8.54,67817008
2018-07-09,8.31,8.44,8.18,8.33,70090909,8.31,8.44,8.18,8.33,70090909,8.31,8.44,8.18,8.33,70090909
2018-07-10,8.33,8.41,8.25,8.28,42157615,8.33,8.41,8.25,8.28,42157615,8.33,8.41,8.25,8.28,42157615
2018-07-11,8.30,8.38,8.22,8.30,69156665,8.30,8.38,8.22,8.30,69156665,8.30,8.38,8.22,8.30,69156665
2018-07-12,8.59,8.73,8.45,8.58,50333382,8.59,8.73,8.45,8.58,50333382,8.59,8.73,8.45,8.58,50333382
2018-07-13,8.65,8.73,8.58,8.69,58632427,8.65,8.73,8.58,8.69,58632427,8.65,8.73,8.58,8.69,58632427
2018-07-16,8.67,8.75,8.59,8.62,74883876,8.67,8.75,8.59,8.62,74883876,8.67,8.75,8.59,8.62,74883876
2018-07-17,8.57,8.71,8.43,8.62,58031059,8.57,8.71,8.43,8.62,58031059,8.57,8.71,8.43,8.62,58031059
2018-07-18,8.46,8.56,8.36,8.45,76376695,8.46,8.56,8.36,8.45,76376695,8.46,8.56,8.36,8.45,76376695
2018-07-19,8.37,8.43,8.31,8.33,47211747,8.37,8.43,8.31,8.33,47211747,8.37,8.43,8.31,8.33,47211747
2018-07-20,8.24,8.30,8.18,8.26,64407560,8.24,8.30,8.18,8.26,64407560,8.24,8.30,8.18,8.26,64407560
2018-07-23,8.00,8.11,7.89,8.06,43964315,8.00,8.11,7.89,8.06,43964315,8.00,8.11,7.89,8.06,43964315
2018-07-24,7.80,7.90,7.69,7.78,49202496,7.80,7.90,7.69,7.78,49202496,7.80,7.90,7.69,7.78,49202496
2018-07-25,7.89,7.94,7.85,7.87,45114701,7.89,7.94,7.85,7.87,45114701,7.89,7.94,7.85,7.87,45114701
2018-07-26,7.95,8.07,7.84,7.97,41525899,7.95,8.07,7.84,7.97,41525899,7.95,8.07,7.84,7.97,41525899
2018-07-27,8.06,8.17,7.96,8.06,55634522,8.06,8.17,7.96,8.06,55634522,8.06,8.17,7.96,8.06,55634522
2018-07-30,7.97,8.09,7.84,7.96,39524109,7.97,8.09,7.84,7.96,39524109,7.97,8.09,7.84,7.96,39524109
2018-07-31,7.94,8.00,7.89,7.96,62711629,7.94,8.00,7.89,7.96,62711629,7.94,8.00,7.89,7.96,62711629
2018-08-01,8.07,8.21,7.94,8.05,73329434,8.07,8.21,7.94,8.05,73329434,8.07,8.21,7.94,8.05,73329434
2018-08-02,7.97,8.06,7.88,7.99,64795259,7.97,8.06,7.88,7.99,64795259,7.97,8.06,7.88,7.99,64795259
2018-08-03,8.15,8.21,8.09,8.14,64154131,8.15,8.21,8.09,8.14,64154131,8.15,8.21,8.09,8.14,64154131
2018-08-06,8.26,8.29,8.22,8.24,50058945,8.26,8.29,8.22,8.24,50058945,8.26,8.29,8.22,8.24,50058945
2018-08-07,8.22,8.32,8.12,8.23,60108201,8.22,8.32,8.12,8.23,60108201,8.22,8.32,8.12,8.23,60108201
2018-08-08,8.29,8.38,8.20,8.26,69703770,8.29,8.38,8.20,8.26,69703770,8.29,8.38,8.20,8.26,69703770
2018-08-09,8.40,8.49,8.30,8.41,54239979,8.40,8.49,8.30,8.41,54239979,8.40,8.49,8.30,8.41,54239979
2018-08-10,8.37,8.46,8.28,8.35,73706546,8.37,8.46,8.28,8.35,73706546,8.37,8.46,8.28,8.35,73706546
2018-08-13,8.46,8.53,8.39,8.41,43010410,8.46,8.53,8.39,8.41,43010410,8.46,8.53,8.39,8.41,43010410
2018-08-14,8.30,8.36,8.25,8.32,58669381,8.30,8.36,8.25,8.32,58669381,8.30,8.36,8.25,8.32,58669381
2018-08-15,8.61,8.69,8.54,8.57,59183429,8.61,8.69,8.54,8.57,59183429,8.61,8.69,8.54,8.57,59183429
2018-08-16,8.52,8.58,8.47,8.50,51695269,8.52,8.58,8.47,8.50,51695269,8.52,8.58,8.47,8.50,51695269
2018-08-17,8.73,8.81,8.65,8.69,51672530,8.73,8.81,8.65,8.69,51672530,8.73,8.81,8.65,8.69,51672530
2018-08-20,8.95,9.03,8.87,8.89,58081400,8.95,9.03,8.87,8.89,58081400,8.95,9.03,8.87,8.89,58081400
2018-08-21,9.02,9.12,8.92,9.00,68005851,9.02,9.12,8.92,9.00,68005851,9.02,9.12,8.92,9.00,68005851
2018-08-22,9.15,9.21,9.10,9.10,42175491,9.15,9.21,9.10,9.10,42175491,9.15,9.21,9.10,9.10,42175491
2018-08-23,9.23,9.36,9.10,9.20,71868671,9.23,9.36,9.10,9.20,71868671,9.23,9.36,9.10,9.20,71868671
2018-08-24,8.97,9.13,8.81,8.96,54347554,8.97,9.13,8.81,8.96,54347554,8.97,9.13,8.81,8.96,54347554
2018-08-27,9.14,9.28,9.00,9.08,72251125,9.14,9.28,9.00,9.08,72251125,9.14,9.28,9.00,9.08,72251125
2018-08-28,9.05,9.20,8.91,9.04,73595009,9.05,9.20,8.91,9.04,73595009,9.05,9.20,8.91,9.04,73595009
2018-08-29,9.06,9.16,8.96,9.08,66615888,9.06,9.16,8.96,9.08,66615888,9.06,9.16,8.96,9.08,66615888
2018-08-30,9.12,9.23,9.01,9.16,59735734,9.12,9.23,9.01,9.16,59735734,9.12,9.23,9.01,9.16,59735734
2018-08-31,9.29,9.38,9.19,9.27,53251451,9.29,9.38,9.19,9.27,53251451,9.29,9.38,9.19,9.27,53251451
2018-09-03,9.54,9.70,9.38,9.55,67454800,9.54,9.70,9.38,9.55,67454800,9.54,9.70,9.38,9.55,67454800
2018-09-04,9.65,9.80,9.51,9.59,69214452,9.65,9.80,9.51,9.59,69214452,9.65,9.80,9.51,9.59,69214452
2018-09-05,9.44,9.49,9.39,9.48,38556402,9.44,9.49,9.39,9.48,38556402,9.44,9.49,9.39,9.48,38556402
2018-09-06,9.12,9.23,9.02,9.13,48421636,9.12,9.23,9.02,9.13,48421636,9.12,9.23,9.02,9.13,48421636
2018-09-07,9.06,9.20,8.92,9.06,69010359,9.06,9.20,8.92,9.06,69010359,9.06,9.20,8.92,9.06,69010359
2018-09-10,9.16,9.26,9.06,9.15,41574108,9.16,9.26,9.06,9.15,41574108,9.16,9.26,9.06,9.15,41574108
2018-09-11,8.80,8.86,8.75,8.76,57201529,8.80,8.86,8.75,8.76,57201529,8.80,8.86,8.75,8.76,57201529
2018-09-12,8.85,8.91,8.79,8.85,63500617,8.85,8.91,8.79,8.85,63500617,8.85,8.91,8.79,8.85,63500617
2018-09-13,9.03,9.15,8.91,9.02,64968676,9.03,9.15,8.91,9.02,64968676,9.03,9.15,8.91,9.02,64968676
2018-09-14,9.13,9.23,9.02,9.15,52189255,9.13,9.23,9.02,9.15,52189255,9.13,9.23,9.02,9.15,52189255
2018-09-17,9.12,9.20,9.05,9.10,55787846,9.12,9.20,9.05,9.10,55787846,9.12,9.20,9.05,9.10,55787846
2018-09-18,9.30,9.39,9.21,9.26,66538385,9.30,9.39,9.21,9.26,66538385,9.30,9.39,9.21,9.26,66538385
2018-09-19,9.45,9.56,9.34,9.48,66603636,9.45,9.56,9.34,9.48,66603636,9.45,9.56,9.34,9.48,66603636
2018-09-20,9.32,9.41,9.24,9.31,43230195,9.32,9.41,9.24,9.31,43230195,9.32,9.41,9.24,9.31,43230195
2018-09-21,9.21,9.31,9.11,9.24,46031207,9.21,9.31,9.11,9.24,46031207,9.21,9.31,9.11,9.24,46031207
2018-09-24,9.24,9.37,9.10,9.23,55356004,9.24,9.37,9.10,9.23,55356004,9.24,9.37,9.10,9.23,55356004
2018-09-25,9.39,9.48,9.29,9.37,67866044,9.39,9.48,9.29,9.37,67866044,9.39,9.48,9.29,9.37,67866044
2018-09-26,9.39,9.53,9.25,9.36,41408724,9.39,9.53,9.25,9.36,41408724,9.39,9.53,9.25,9.36,41408724
2018-09-27,9.14,9.29,9.00,9.15,43571397,9.14,9.29,9.00,9.15,43571397,9.14,9.29,9.00,9.15,43571397
2018-09-28,8.90,8.96,8.84,8.91,71429178,8.90,8.96,8.84,8.91,71429178,8.90,8.96,8.84,8.91,71429178
2018-10-01,8.87,8.97,8.76,8.88,71917747,8.87,8.97,8.76,8.88,71917747,8.87,8.97,8.76,8.88,71917747
2018-10-02,8.91,9.03,8.79,8.91,73243618,8.91,9.03,8.79,8.91,73243618,8.91,9.03,8.79,8.91,73243618
2018-10-03,8.95,9.08,8.82,8.98,54830891,8.95,9.08,8.82,8.98,54830891,8.95,9.08,8.82,8.98,54830891
2018-10-04,8.85,8.94,8.76,8.77,52203178,8.85,8.94,8.76,8.77,52203178,8.85,8.94,8.76,8.77,52203178
2018-10-05,8.91,9.01,8.81,8.85,75828649,8.91,9.01,8.81,8.85,75828649,8.91,9.01,8.81,8.85,75828649
2018-10-08,8.92,9.01,8.84,8.95,67393874,8.92,9.01,8.84,8.95,67393874,8.92,9.01,8.84,8.95,67393874
2018-10-09,9.41,9.53,9.29,9.36,74912118,9.41,9.53,9.29,9.36,74912118,9.41,9.53,9.29,9.36,74912118
2018-10-10,9.16,9.24,9.09,9.16,76713635,9.16,9.24,9.09,9.16,76713635,9.16,9.24,9.09,9.16,76713635
2018-10-11,9.30,9.38,9.22,9.32,53371856,9.30,9.38,9.22,9.32,53371856,9.30,9.38,9.22,9.32,53371856
2018-10-12,9.05,9.16,8.94,9.05,60990706,9.05,9.16,8.94,9.05,60990706,9.05,9.16,8.94,9.05,60990706
2018-10-15,9.26,9.30,9.23,9.26,44616015,9.26,9.30,9.23,9.26,44616015,9.26,9.30,9.23,9.26,44616015
