Date,Open,High,Low,Close,Volume,UnadjustedOpen,UnadjustedHigh,UnadjustedLow,UnadjustedClose,UnadjustedVolume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume
2018-03-16,69.30,69.99,68.60,69.35,30096359,69.30,69.99,68.60,69.35,30096359,69.30,69.99,68.60,69.35,30096359
2018-03-19,67.10,68.12,66.07,67.19,51482239,67.10,68.12,66.07,67.19,51482239,67.10,68.12,66.07,67.19,51482239
2018-03-20,69.73,70.31,69.16,69.28,49766173,69.73,70.31,69.16,69.28,49766173,69.73,70.31,69.16,69.28,49766173
2018-03-21,70.93,71.77,70.09,70.94,54403499,70.93,71.77,70.09,70.94,54403499,70.93,71.77,70.09,70.94,54403499
2018-03-22,70.32,70.64,70.00,70.20,30339391,70.32,70.64,70.00,70.20,30339391,70.32,70.64,70.00,70.20,30339391
2018-03-23,72.00,72.80,71.20,71.21,52531840,72.00,72.80,71.20,71.21,52531840,72.00,72.80,71.20,71.21,52531840
2018-03-26,74.39,75.31,73.47,73.81,45230143,74.39,75.31,73.47,73.81,45230143,74.39,75.31,73.47,73.81,45230143
2018-03-27,72.94,73.69,72.19,72.90,41473644,72.94,73.69,72.19,72.90,41473644,72.94,73.69,72.19,72.90,41473644
2018-03-28,72.28,73.24,71.32,72.49,35872476,72.28,73.24,71.32,72.49,35872476,72.28,73.24,71.32,72.49,35872476
2018-03-29,70.40,71.25,69.54,70.48,34569281,70.40,71.25,69.54,70.48,34569281,70.40,71.25,69.54,70.48,34569281
2018-03-30,69.65,70.34,68.96,69.71,29742831,69.65,70.34,68.96,69.71,29742831,69.65,70.34,68.96,69.71,29742831
2018-04-02,71.23,72.42,70.03,70.78,40329111,71.23,72.42,70.03,70.78,40329111,71.23,72.42,70.03,70.78,40329111
2018-04-03,71.81,72.43,71.19,71.77,39273687,71.81,72.43,71.19,71.77,39273687,71.81,72.43,71.19,71.77,39273687
2018-04-04,71.28,71.95,70.60,71.14,46667797,71.28,71.95,70.60,71.14,46667797,71.28,71.95,70.60,71.14,46667797
2018-04-05,74.00,74.57,73.42,74.52,48657188,74.00,74.57,73.42,74.52,48657188,74.00,74.57,73.42,74.52,48657188
2018-04-06,74.66,75.37,73.95,74.63,50151509,74.66,75.37,73.95,74.63,50151509,74.66,75.37,73.95,74.63,50151509
2018-04-09,73.24,74.19,72.30,73.38,28167296,73.24,74.19,72.30,73.38,28167296,73.24,74.19,72.30,73.38,28167296
2018-04-10,74.01,74.86,73.16,73.88,50344975,74.01,74.86,73.16,73.88,50344975,74.01,74.86,73.16,73.88,50344975
2018-04-11,75.86,76.74,74.98,75.08,36955492,75.86,76.74,74.98,75.08,36955492,75.86,76.74,74.98,75.08,36955492
2018-04-12,75.82,76.46,75.18,75.80,37321185,75.82,76.46,75.18,75.80,37321185,75.82,76.46,75.18,75.80,37321185
2018-04-13,76.19,76.84,75.53,76.50,51729632,76.19,76.84,75.53,76.50,51729632,76.19,76.84,75.53,76.50,51729632
2018-04-16,77.35,78.33,76.37,78.11,29250906,77.35,78.33,76.37,78.11,29250906,77.35,78.33,76.37,78.11,29250906
2018-04-17,77.16,77.83,76.50,76.92,50377038,77.16,77.83,76.50,76.92,50377038,77.16,77.83,76.50,76.92,50377038
2018-04-18,75.78,76.86,74.70,75.85,41785160,75.78,76.86,74.70,75.85,41785160,75.78,76.86,74.70,75.85,41785160
2018-04-19,73.74,74.68,72.79,73.79,54879043,73.74,74.68,72.79,73.79,54879043,73.74,74.68,72.79,73.79,54879043
2018-04-20,72.84,73.56,72.11,73.09,48501132,72.84,73.56,72.11,73.09,48501132,72.84,73.56,72.11,73.09,48501132
2018-04-23,74.04,75.07,73.00,74.02,45810384,74.04,75.07,73.00,74.02,45810384,74.04,75.07,73.00,74.02,45810384
2018-04-24,70.93,71.60,70.25,71.58,39386590,70.93,71.60,70.25,71.58,39386590,70.93,71.60,70.25,71.58,39386590
2018-04-25,70.12,70.71,69.54,69.91,35361935,70.12,70.71,69.54,69.91,35361935,70.12,70.71,69.54,69.91,35361935
2018-04-26,68.76,69.52,67.99,68.77,49255045,68.76,69.52,67.99,68.77,49255045,68.76,69.52,67.99,68.77,49255045
2018-04-27,68.65,69.33,67.96,68.40,45060717,68.65,69.33,67.96,68.40,45060717,68.65,69.33,67.96,68.40,45060717
2018-04-30,68.42,69.63,67.21,68.19,38398008,68.42,69.63,67.21,68.19,38398008,68.42,69.63,67.21,68.19,38398008
2018-05-01,66.95,67.38,66.52,66.73,49371555,66.95,67.38,66.52,66.73,49371555,66.95,67.38,66.52,66.73,49371555
2018-05-02,64.86,65.21,64.50,64.51,45155571,64.86,65.21,64.50,64.51,45155571,64.86,65.21,64.50,64.51,45155571
2018-05-03,63.48,64.15,62.82,63.34,49904053,63.48,64.15,62.82,63.34,49904053,63.48,64.15,62.82,63.34,49904053
2018-05-04,62.04,62.67,61.40,62.04,35531815,62.04,62.67,61.40,62.04,35531815,62.04,62.67,61.40,62.04,35531815
2018-05-07,61.62,61.84,61.41,61.80,32896774,61.62,61.84,61.41,61.80,32896774,61.62,61.84,61.41,61.80,32896774
2018-05-08,58.76,59.30,58.22,58.41,34009894,58.76,59.30,58.22,58.41,34009894,58.76,59.30,58.22,58.41,34009894
2018-05-09,59.19,60.06,58.32,59.18,49621781,59.19,60.06,58.32,59.18,49621781,59.19,60.06,58.32,59.18,49621781
2018-05-10,58.73,59.48,57.98,58.89,52979210,58.73,59.48,57.98,58.89,52979210,58.73,59.48,57.98,58.89,52979210
2018-05-11,59.32,59.86,58.78,59.19,43025089,59.32,59.86,58.78,59.19,43025089,59.32,59.86,58.78,59.19,43025089
2018-05-14,59.17,59.58,58.75,59.34,39495874,59.17,59.58,58.75,59.34,39495874,59.17,59.58,58.75,59.34,39495874
2018-05-15,59.81,60.60,59.01,60.15,29174449,59.81,60.60,59.01,60.15,29174449,59.81,60.60,59.01,60.15,29174449
2018-05-16,59.35,60.14,58.57,59.14,40541177,59.35,60.14,58.57,59.14,40541177,59.35,60.14,58.57,59.14,40541177
2018-05-17,59.28,60.02,58.54,59.32,30201061,59.28,60.02,58.54,59.32,30201061,59.28,60.02,58.54,59.32,30201061
2018-05-18,58.38,59.18,57.57,58.45,42249881,58.38,59.18,57.57,58.45,42249881,58.38,59.18,57.57,58.45,42249881
2018-05-21,57.55,57.98,57.13,57.26,29931819,57.55,57.98,57.13,57.26,29931819,57.55,57.98,57.13,57.26,29931819
2018-05-22,57.29,57.71,56.86,57.64,29450734,57.29,57.71,56.86,57.64,29450734,57.29,57.71,56.86,57.64,29450734
2018-05-23,56.80,57.66,55.94,56.47,40038490,56.80,57.66,55.94,56.47,40038490,56.80,57.66,55.94,56.47,40038490
2018-05-24,57.00,57.78,56.23,56.84,48865009,57.00,57.78,56.23,56.84,48865009,57.00,57.78,56.23,56.84,48865009
2018-05-25,57.46,58.24,56.68,57.52,52141062,57.46,58.24,56.68,57.52,52141062,57.46,58.24,56.68,57.52,52141062
2018-05-28,60.30,60.94,59.67,59.93,43498091,60.30,60.94,59.67,59.93,43498091,60.30,60.94,59.67,59.93,43498091
2018-05-29,59.76,60.73,58.80,59.79,37741443,59.76,60.73,58.80,59.79,37741443,59.76,60.73,58.80,59.79,37741443
2018-05-30,59.36,59.83,58.88,59.30,30571811,59.36,59.83,58.88,59.30,30571811,59.36,59.83,58.88,59.30,30571811
2018-05-31,60.23,60.55,59.90,60.21,40624538,60.23,60.55,59.90,60.21,40624538,60.23,60.55,59.90,60.21,40624538
2018-06-01,59.26,59.69,58.83,59.34,49994505,59.26,59.69,58.83,59.34,49994505,59.26,59.69,58.83,59.34,49994505
2018-06-04,59.76,60.37,59.15,60.10,50898072,59.76,60.37,59.15,60.10,50898072,59.76,60.37,59.15,60.10,50898072
2018-06-05,60.50,60.88,60.12,60.17,32083161,60.50,60.88,60.12,60.17,32083161,60.50,60.88,60.12,60.17,32083161
2018-06-06,59.09,59.72,58.45,58.90,51212480,59.09,59.72,58.45,58.90,51212480,59.09,59.72,58.45,58.90,51212480
2018-06-07,57.17,57.90,56.45,57.07,50305979,57.17,57.90,56.45,57.07,50305979,57.17,57.90,56.45,57.07,50305979
2018-06-08,57.82,58.44,57.20,57.75,52386574,57.82,58.44,57.20,57.75,52386574,57.82,58.44,57.20,57.75,52386574
2018-06-11,59.16,59.54,58.78,59.09,49697307,59.16,59.54,58.78,59.09,49697307,59.16,59.54,58.78,59.09,49697307
2018-06-12,59.79,60.41,59.17,59.60,55747113,59.79,60.41,59.17,59.60,55747113,59.79,60.41,59.17,59.60,55747113
2018-06-13,61.87,62.65,61.10,61.78,28182967,61.87,62.65,61.10,61.78,28182967,61.87,62.65,61.10,61.78,28182967
2018-06-14,60.79,61.59,59.98,60.86,35217478,60.79,61.59,59.98,60.86,35217478,60.79,61.59,59.98,60.86,35217478
2018-06-15,62.03,62.73,61.34,62.08,44394077,62.03,62.73,61.34,62.08,44394077,62.03,62.73,61.34,62.08,44394077
2018-06-18,63.57,64.27,62.87,63.73,42869259,63.57,64.27,62.87,63.73,42869259,63.57,64.27,62.87,63.73,42869259
2018-06-19,63.21,63.72,62.69,63.05,43962908,63.21,63.72,62.69,63.05,43962908,63.21,63.72,62.69,63.05,43962908
2018-06-20,63.55,64.42,62.69,63.38,45538545,63.55,64.42,62.69,63.38,45538545,63.55,64.42,62.69,63.38,45538545
2018-06-21,63.14,63.81,62.47,62.60,32454941,63.14,63.81,62.47,62.60,32454941,63.14,63.81,62.47,62.60,32454941
2018-06-22,63.78,64.60,62.96,63.68,33140308,63.78,64.60,62.96,63.68,33140308,63.78,64.60,62.96,63.68,33140308
2018-06-25,63.55,63.90,63.21,63.49,49087913,63.55,63.90,63.21,63.49,49087913,63.55,63.90,63.21,63.49,49087913
2018-06-26,61.81,62.52,61.09,61.73,33193426,61.81,62.52,61.09,61.73,33193426,61.81,62.52,61.09,61.73,33193426
2018-06-27,59.71,60.63,58.78,59.37,45515110,59.71,60.63,58.78,59.37,45515110,59.71,60.63,58.78,59.37,45515110
2018-06-28,59.99,60.74,59.25,59.73,43735662,59.99,60.74,59.25,59.73,43735662,59.99,60.74,59.25,59.73,43735662
2018-06-29,61.45,62.23,60.68,61.09,50615774,61.45,62.23,60.68,61.09,50615774,61.45,62.23,60.68,61.09,50615774
2018-07-02,61.16,61.88,60.44,60.91,45042004,61.16,61.88,60.44,60.91,45042004,61.16,61.88,60.44,60.91,45042004
2018-07-03,61.76,62.39,61.14,62.18,51025468,61.76,62.39,61.14,62.18,51025468,61.76,62.39,61.14,62.18,51025468
2018-07-04,63.56,64.39,62.74,63.29,34173429,63.56,64.39,62.74,63.29,34173429,63.56,64.39,62.74,63.29,34173429
2018-07-05,63.38,64.04,62.72,63.42,37802123,63.38,64.04,62.72,63.42,37802123,63.38,64.04,62.72,63.42,37802123
2018-07-06,66.64,67.30,65.97,66.56,33156118,66.64,67.30,65.97,66.56,33156118,66.64,67.30,65.97,66.56,33156118
2018-07-09,67.78,68.64,66.91,67.59,39618209,67.78,68.64,66.91,67.59,39618209,67.78,68.64,66.91,67.59,39618209
2018-07-10,68.86,69.79,67.94,68.89,36243163,68.86,69.79,67.94,68.89,36243163,68.86,69.79,67.94,68.89,36243163
2018-07-11,69.31,69.99,68.62,69.16,54682724,69.31,69.99,68.62,69.16,54682724,69.31,69.99,68.62,69.16,54682724
2018-07-12,70.27,71.01,69.53,70.14,36547860,70.27,71.01,69.53,70.14,36547860,70.27,71.01,69.53,70.14,36547860
2018-07-13,71.31,71.90,70.72,70.96,53802876,71.31,71.90,70.72,70.96,53802876,71.31,71.90,70.72,70.96,53802876
2018-07-16,71.37,72.23,70.51,70.96,49757035,71.37,72.23,70.51,70.96,49757035,71.37,72.23,70.51,70.96,49757035
2018-07-17,72.02,72.81,71.23,71.58,52756772,72.02,72.81,71.23,71.58,52756772,72.02,72.81,71.23,71.58,52756772
2018-07-18,70.76,71.32,70.21,71.05,51306831,70.76,71.32,70.21,71.05,51306831,70.76,71.32,70.21,71.05,51306831
2018-07-19,72.28,73.30,71.26,72.77,52023984,72.28,73.30,71.26,72.77,52023984,72.28,73.30,71.26,72.77,52023984
2018-07-20,75.81,76.84,74.77,75.48,38175951,75.81,76.84,74.77,75.48,38175951,75.81,76.84,74.77,75.48,38175951
2018-07-23,75.23,75.72,74.73,75.30,50633252,75.23,75.72,74.73,75.30,50633252,75.23,75.72,74.73,75.30,50633252
2018-07-24,75.23,76.26,74.19,75.00,42397194,75.23,76.26,74.19,75.00,42397194,75.23,76.26,74.19,75.00,42397194
2018-07-25,74.26,75.21,73.31,74.45,28556492,74.26,75.21,73.31,74.45,28556492,74.26,75.21,73.31,74.45,28556492
2018-07-26,70.79,71.22,70.36,71.20,49662065,70.79,71.22,70.36,71.20,49662065,70.79,71.22,70.36,71.20,49662065
2018-07-27,72.43,73.12,71.74,71.92,51719216,72.43,73.12,71.74,71.92,51719216,72.43,73.12,71.74,71.92,51719216
2018-07-30,71.89,72.22,71.57,71.80,53648323,71.89,72.22,71.57,71.80,53648323,71.89,72.22,71.57,71.80,53648323
2018-07-31,70.77,71.71,69.82,70.50,29961558,70.77,71.71,69.82,70.50,29961558,70.77,71.71,69.82,70.50,29961558
2018-08-01,68.49,69.36,67.62,68.50,34865615,68.49,69.36,67.62,68.50,34865615,68.49,69.36,67.62,68.50,34865615
2018-08-02,67.52,68.41,66.63,66.98,30100637,67.52,68.41,66.63,66.98,30100637,67.52,68.41,66.63,66.98,30100637
2018-08-03,66.73,67.95,65.51,67.04,38056289,66.73,67.95,65.51,67.04,38056289,66.73,67.95,65.51,67.04,38056289
2018-08-06,66.29,67.01,65.56,66.18,30009806,66.29,67.01,65.56,66.18,30009806,66.29,67.01,65.56,66.18,30009806
2018-08-07,66.77,67.24,66.29,66.55,48665425,66.77,67.24,66.29,66.55,48665425,66.77,67.24,66.29,66.55,48665425
2018-08-08,65.86,66.28,65.44,66.04,50252153,65.86,66.28,65.44,66.04,50252153,65.86,66.28,65.44,66.04,50252153
2018-08-09,66.65,67.26,66.03,66.58,40772280,66.65,67.26,66.03,66.58,40772280,66.65,67.26,66.03,66.58,40772280
2018-08-10,67.02,67.74,66.29,67.01,44918423,67.02,67.74,66.29,67.01,44918423,67.02,67.74,66.29,67.01,44918423
2018-08-13,66.50,67.21,65.78,66.38,41129131,66.50,67.21,65.78,66.38,41129131,66.50,67.21,65.78,66.38,41129131
2018-08-14,67.57,68.37,66.77,67.38,35301302,67.57,68.37,66.77,67.38,35301302,67.57,68.37,66.77,67.38,35301302
2018-08-15,64.95,65.74,64.16,64.98,28365954,64.95,65.74,64.16,64.98,28365954,64.95,65.74,64.16,64.98,28365954
2018-08-16,65.72,66.68,64.76,65.80,28819433,65.72,66.68,64.76,65.80,28819433,65.72,66.68,64.76,65.80,28819433
2018-08-17,65.56,66.46,64.66,65.48,43721568,65.56,66.46,64.66,65.48,43721568,65.56,66.46,64.66,65.48,43721568
2018-08-20,66.35,66.84,65.85,66.48,41351120,66.35,66.84,65.85,66.48,41351120,66.35,66.84,65.85,66.48,41351120
2018-08-21,66.63,67.82,65.45,66.52,32427012,66.63,67.82,65.45,66.52,32427012,66.63,67.82,65.45,66.52,32427012
2018-08-22,67.25,67.94,66.57,67.16,37795696,67.25,67.94,66.57,67.16,37795696,67.25,67.94,66.57,67.16,37795696
2018-08-23,68.51,69.29,67.73,68.36,54841177,68.51,69.29,67.73,68.36,54841177,68.51,69.29,67.73,68.36,54841177
2018-08-24,67.98,68.96,67.00,67.78,46102140,67.98,68.96,67.00,67.78,46102140,67.98,68.96,67.00,67.78,46102140
2018-08-27,67.00,67.91,66.09,66.53,48907093,67.00,67.91,66.09,66.53,48907093,67.00,67.91,66.09,66.53,48907093
2018-08-28,67.10,67.90,66.30,66.60,35574568,67.10,67.90,66.30,66.60,35574568,67.10,67.90,66.30,66.60,35574568
2018-08-29,67.61,68.36,66.85,67.55,53977431,67.61,68.36,66.85,67.55,53977431,67.61,68.36,66.85,67.55,53977431
2018-08-30,67.39,67.72,67.07,67.08,46029626,67.39,67.72,67.07,67.08,46029626,67.39,67.72,67.07,67.08,46029626
2018-08-31,68.40,69.31,67.48,68.05,40083654,68.40,69.31,67.48,68.05,40083654,68.40,69.31,67.48,68.05,40083654
2018-09-03,65.91,66.92,64.91,65.89,39116029,65.91,66.92,64.91,65.89,39116029,65.91,66.92,64.91,65.89,39116029
2018-09-04,67.93,68.55,67.31,67.49,54408246,67.93,68.55,67.31,67.49,54408246,67.93,68.55,67.31,67.49,54408246
2018-09-05,67.64,68.59,66.69,67.90,54927156,67.64,68.59,66.69,67.90,54927156,67.64,68.59,66.69,67.90,54927156
2018-09-06,71.35,72.40,70.30,71.14,42405363,71.35,72.40,70.30,71.14,42405363,71.35,72.40,70.30,71.14,42405363
2018-09-07,72.25,72.74,71.76,72.26,42472659,72.25,72.74,71.76,72.26,42472659,72.25,72.74,71.76,72.26,42472659
2018-09-10,70.78,71.38,70.18,71.00,34440346,70.78,71.38,70.18,71.00,34440346,70.78,71.38,70.18,71.00,34440346
2018-09-11,72.18,73.28,71.08,72.09,46648330,72.18,73.28,71.08,72.09,46648330,72.18,73.28,71.08,72.09,46648330
2018-09-12,72.02,72.78,71.25,71.59,53995502,72.02,72.78,71.25,71.59,53995502,72.02,72.78,71.25,71.59,53995502
2018-09-13,72.31,73.52,71.10,72.36,50430676,72.31,73.52,71.10,72.36,50430676,72.31,73.52,71.10,72.36,50430676
2018-09-14,71.42,72.55,70.29,71.41,29319675,71.42,72.55,70.29,71.41,29319675,71.42,72.55,70.29,71.41,29319675
2018-09-17,71.53,72.70,70.35,71.10,45030363,71.53,72.70,70.35,71.10,45030363,71.53,72.70,70.35,71.10,45030363
2018-09-18,72.19,72.91,71.47,71.73,36826615,72.19,72.91,71.47,71.73,36826615,72.19,72.91,71.47,71.73,36826615
2018-09-19,72.96,73.55,72.38,72.78,36704152,72.96,73.55,72.38,72.78,36704152,72.96,73.55,72.38,72.78,36704152
2018-09-20,73.31,73.99,72.63,73.08,32851509,73.31,73.99,72.63,73.08,32851509,73.31,73.99,72.63,73.08,32851509
2018-09-21,73.75,74.73,72.77,73.45,45257455,73.75,74.73,72.77,73.45,45257455,73.75,74.73,72.77,73.45,45257455
2018-09-24,73.51,74.00,73.03,73.06,53462144,73.51,74.00,73.03,73.06,53462144,73.51,74.00,73.03,73.06,53462144
2018-09-25,71.33,71.80,70.85,71.37,30182834,71.33,71.80,70.85,71.37,30182834,71.33,71.80,70.85,71.37,30182834
2018-09-26,72.51,73.14,71.88,72.67,46890974,72.51,73.14,71.88,72.67,46890974,72.51,73.14,71.88,72.67,46890974
2018-09-27,72.15,73.26,71.05,72.04,53514964,72.15,73.26,71.05,72.04,53514964,72.15,73.26,71.05,72.04,53514964
2018-09-28,73.40,74.00,72.80,73.52,29717699,73.40,74.00,72.80,73.52,29717699,73.40,74.00,72.80,73.52,29717699
2018-10-01,72.67,73.36,71.97,72.58,40425372,72.67,73.36,71.97,72.58,40425372,72.67,73.36,71.97,72.58,40425372
2018-10-02,72.64,73.16,72.13,72.45,46900954,72.64,73.16,72.13,72.45,46900954,72.64,73.16,72.13,72.45,46900954
2018-10-03,69.94,70.96,68.91,70.56,45365114,69.94,70.96,68.91,70.56,45365114,69.94,70.96,68.91,70.56,45365114
2018-10-04,70.59,71.39,69.78,70.99,29552433,70.59,71.39,69.78,70.99,29552433,70.59,71.39,69.78,70.99,29552433
2018-10-05,69.85,70.61,69.09,69.91,42613534,69.85,70.61,69.09,69.91,42613534,69.85,70.61,69.09,69.91,42613534
2018-10-08,67.96,68.76,67.15,68.50,41080741,67.96,68.76,67.15,68.50,41080741,67.96,68.76,67.15,68.50,41080741
2018-10-09,67.60,68.54,66.66,67.50,33319600,67.60,68.54,66.66,67.50,33319600,67.60,68.54,66.66,67.50,33319600
2018-10-10,67.24,67.72,66.75,67.22,28573874,67.24,67.72,66.75,67.22,28573874,67.24,67.72,66.75,67.22,28573874
2018-10-11,66.55,67.05,66.05,66.58,55570647,66.55,67.05,66.05,66.58,55570647,66.55,67.05,66.05,66.58,55570647
2018-10-12,68.15,69.24,67.07,68.03,33384412,68.15,69.24,67.07,68.03,33384412,68.15,69.24,67.07,68.03,33384412
2018-10-15,68.84,69.27,68.42,68.82,41300252,68.84,69.27,68.42,68.82,41300252,68.84,69.27,68.42,68.82,41300252
