Date,Open,High,Low,Close,Volume,UnadjustedOpen,UnadjustedHigh,UnadjustedLow,UnadjustedClose,UnadjustedVolume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume
2018-03-16,201.59,203.66,199.52,202.63,25837404,201.59,203.66,199.52,202.63,25837404,201.59,203.66,199.52,202.63,25837404
2018-03-19,202.15,204.74,199.56,202.16,18505666,202.15,204.74,199.56,202.16,18505666,202.15,204.74,199.56,202.16,18505666
2018-03-20,203.44,205.36,201.51,202.84,34301326,203.44,205.36,201.51,202.84,34301326,203.44,205.36,201.51,202.84,34301326
2018-03-21,200.27,201.78,198.75,200.50,18275818,200.27,201.78,198.75,200.50,18275818,200.27,201.78,198.75,200.50,18275818
2018-03-22,199.50,201.27,197.74,197.85,34562584,199.50,201.27,197.74,197.85,34562584,199.50,201.27,197.74,197.85,34562584
2018-03-23,200.07,202.40,197.74,199.56,28053807,200.07,202.40,197.74,199.56,28053807,200.07,202.40,197.74,199.56,28053807
2018-03-26,199.16,203.74,194.58,199.25,19407640,199.16,203.74,194.58,199.25,19407640,199.16,203.74,194.58,199.25,19407640
2018-03-27,195.60,197.41,193.79,195.08,32495620,195.60,197.41,193.79,195.08,32495620,195.60,197.41,193.79,195.08,32495620
2018-03-28,194.89,197.51,192.27,194.78,34694635,194.89,197.51,192.27,194.78,34694635,194.89,197.51,192.27,194.78,34694635
2018-03-29,196.27,197.31,195.23,195.44,25126974,196.27,197.31,195.23,195.44,25126974,196.27,197.31,195.23,195.44,25126974
2018-03-30,200.38,203.06,197.70,200.57,19132086,200.38,203.06,197.70,200.57,19132086,200.38,203.06,197.70,200.57,19132086
2018-04-02,202.15,205.20,199.10,201.99,25559177,202.15,205.20,199.10,201.99,25559177,202.15,205.20,199.10,201.99,25559177
2018-04-03,206.16,207.43,204.90,205.93,30295438,206.16,207.43,204.90,205.93,30295438,206.16,207.43,204.90,205.93,30295438
2018-04-04,211.11,215.01,207.22,210.58,30595966,211.11,215.01,207.22,210.58,30595966,211.11,215.01,207.22,210.58,30595966
2018-04-05,213.70,215.47,211.93,213.21,22119425,213.70,215.47,211.93,213.21,22119425,213.70,215.47,211.93,213.21,22119425
2018-04-06,211.06,213.20,208.92,210.61,22249535,211.06,213.20,208.92,210.61,22249535,211.06,213.20,208.92,210.61,22249535
2018-04-09,212.13,214.88,209.38,211.73,28308662,212.13,214.88,209.38,211.73,28308662,212.13,214.88,209.38,211.73,28308662
2018-04-10,215.72,218.67,212.76,215.36,22908493,215.72,218.67,212.76,215.36,22908493,215.72,218.67,212.76,215.36,22908493
2018-04-11,210.12,211.72,208.52,209.99,27745036,210.12,211.72,208.52,209.99,27745036,210.12,211.72,208.52,209.99,27745036
2018-04-12,212.76,214.20,211.32,211.39,29527871,212.76,214.20,211.32,211.39,29527871,212.76,214.20,211.32,211.39,29527871
2018-04-13,206.79,209.12,204.46,207.37,22702590,206.79,209.12,204.46,207.37,22702590,206.79,209.12,204.46,207.37,22702590
2018-04-16,199.26,202.19,196.33,198.35,19452984,199.26,202.19,196.33,198.35,19452984,199.26,202.19,196.33,198.35,19452984
2018-04-17,205.28,208.58,201.98,205.19,28001330,205.28,208.58,201.98,205.19,28001330,205.28,208.58,201.98,205.19,28001330
2018-04-18,207.36,209.66,205.07,207.17,27370787,207.36,209.66,205.07,207.17,27370787,207.36,209.66,205.07,207.17,27370787
2018-04-19,203.73,205.77,201.70,203.39,31199037,203.73,205.77,201.70,203.39,31199037,203.73,205.77,201.70,203.39,31199037
2018-04-20,206.92,209.81,204.04,207.40,31578402,206.92,209.81,204.04,207.40,31578402,206.92,209.81,204.04,207.40,31578402
2018-04-23,210.40,213.72,207.08,210.05,29667934,210.40,213.72,207.08,210.05,29667934,210.40,213.72,207.08,210.05,29667934
2018-04-24,219.08,222.62,215.55,218.24,22962403,219.08,222.62,215.55,218.24,22962403,219.08,222.62,215.55,218.24,22962403
2018-04-25,215.84,217.46,214.21,216.63,29677637,215.84,217.46,214.21,216.63,29677637,215.84,217.46,214.21,216.63,29677637
2018-04-26,223.26,225.98,220.53,221.14,23590176,223.26,225.98,220.53,221.14,23590176,223.26,225.98,220.53,221.14,23590176
2018-04-27,221.70,224.39,219.00,221.07,24947700,221.70,224.39,219.00,221.07,24947700,221.70,224.39,219.00,221.07,24947700
2018-04-30,225.45,227.07,223.83,224.20,24167607,225.45,227.07,223.83,224.20,24167607,225.45,227.07,223.83,224.20,24167607
2018-05-01,226.34,229.16,223.53,224.83,22682113,226.34,229.16,223.53,224.83,22682113,226.34,229.16,223.53,224.83,22682113
2018-05-02,228.07,230.27,225.88,227.17,28674701,228.07,230.27,225.88,227.17,28674701,228.07,230.27,225.88,227.17,28674701
2018-05-03,227.28,229.03,225.53,225.72,28597899,227.28,229.03,225.53,225.72,28597899,227.28,229.03,225.53,225.72,28597899
2018-05-04,229.90,231.40,228.40,228.83,32999316,229.90,231.40,228.40,228.83,32999316,229.90,231.40,228.40,228.83,32999316
2018-05-07,226.44,228.33,224.56,225.49,18318798,226.44,228.33,224.56,225.49,18318798,226.44,228.33,224.56,225.49,18318798
2018-05-08,224.36,227.25,221.47,222.17,33345764,224.36,227.25,221.47,222.17,33345764,224.36,227.25,221.47,222.17,33345764
2018-05-09,227.31,229.48,225.13,225.86,34039107,227.31,229.48,225.13,225.86,34039107,227.31,229.48,225.13,225.86,34039107
2018-05-10,221.33,223.67,218.98,221.38,29729578,221.33,223.67,218.98,221.38,29729578,221.33,223.67,218.98,221.38,29729578
2018-05-11,221.89,223.68,220.10,221.94,33762870,221.89,223.68,220.10,221.94,33762870,221.89,223.68,220.10,221.94,33762870
2018-05-14,212.68,214.39,210.96,212.11,22911067,212.68,214.39,210.96,212.11,22911067,212.68,214.39,210.96,212.11,22911067
2018-05-15,212.59,214.66,210.52,212.93,19866748,212.59,214.66,210.52,212.93,19866748,212.59,214.66,210.52,212.93,19866748
2018-05-16,222.20,224.97,219.43,222.08,33148655,222.20,224.97,219.43,222.08,33148655,222.20,224.97,219.43,222.08,33148655
2018-05-17,217.57,220.73,214.41,216.45,33411473,217.57,220.73,214.41,216.45,33411473,217.57,220.73,214.41,216.45,33411473
2018-05-18,216.60,217.49,215.71,216.38,30445662,216.60,217.49,215.71,216.38,30445662,216.60,217.49,215.71,216.38,30445662
2018-05-21,219.99,223.00,216.98,221.06,19039191,219.99,223.00,216.98,221.06,19039191,219.99,223.00,216.98,221.06,19039191
2018-05-22,224.99,227.42,222.56,226.10,33047219,224.99,227.42,222.56,226.10,33047219,224.99,227.42,222.56,226.10,33047219
2018-05-23,223.34,226.47,220.21,223.85,18969153,223.34,226.47,220.21,223.85,18969153,223.34,226.47,220.21,223.85,18969153
2018-05-24,218.62,220.03,217.20,219.48,28714809,218.62,220.03,217.20,219.48,28714809,218.62,220.03,217.20,219.48,28714809
2018-05-25,221.34,224.76,217.91,221.72,27973481,221.34,224.76,217.91,221.72,27973481,221.34,224.76,217.91,221.72,27973481
2018-05-28,224.59,228.02,221.17,224.80,22877491,224.59,228.02,221.17,224.80,22877491,224.59,228.02,221.17,224.80,22877491
2018-05-29,215.55,217.02,214.08,215.98,30798019,215.55,217.02,214.08,215.98,30798019,215.55,217.02,214.08,215.98,30798019
2018-05-30,227.72,229.99,225.44,227.84,21046477,227.72,229.99,225.44,227.84,21046477,227.72,229.99,225.44,227.84,21046477
2018-05-31,226.81,227.54,226.08,226.33,25352820,226.81,227.54,226.08,226.33,25352820,226.81,227.54,226.08,226.33,25352820
2018-06-01,227.57,230.95,224.19,228.69,28243907,227.57,230.95,224.19,228.69,28243907,227.57,230.95,224.19,228.69,28243907
2018-06-04,223.41,227.67,219.14,223.70,31895951,223.41,227.67,219.14,223.70,31895951,223.41,227.67,219.14,223.70,31895951
2018-06-05,223.85,226.56,221.13,222.47,19088522,223.85,226.56,221.13,222.47,19088522,223.85,226.56,221.13,222.47,19088522
2018-06-06,224.46,227.42,221.51,223.69,28874995,224.46,227.42,221.51,223.69,28874995,224.46,227.42,221.51,223.69,28874995
2018-06-07,221.52,223.22,219.82,220.07,31202121,221.52,223.22,219.82,220.07,31202121,221.52,223.22,219.82,220.07,31202121
2018-06-08,216.94,218.77,215.10,216.05,33448651,216.94,218.77,215.10,216.05,33448651,216.94,218.77,215.10,216.05,33448651
2018-06-11,218.29,220.83,215.76,218.38,33816191,218.29,220.83,215.76,218.38,33816191,218.29,220.83,215.76,218.38,33816191
2018-06-12,220.74,222.96,218.52,219.89,27356244,220.74,222.96,218.52,219.89,27356244,220.74,222.96,218.52,219.89,27356244
2018-06-13,225.03,226.23,223.82,224.80,30074731,225.03,226.23,223.82,224.80,30074731,225.03,226.23,223.82,224.80,30074731
2018-06-14,222.84,225.61,220.08,222.77,28958726,222.84,225.61,220.08,222.77,28958726,222.84,225.61,220.08,222.77,28958726
2018-06-15,222.73,225.35,220.12,222.92,21486192,222.73,225.35,220.12,222.92,21486192,222.73,225.35,220.12,222.92,21486192
2018-06-18,227.43,229.04,225.81,227.32,23424221,227.43,229.04,225.81,227.32,23424221,227.43,229.04,225.81,227.32,23424221
2018-06-19,228.41,231.70,225.13,228.25,24103699,228.41,231.70,225.13,228.25,24103699,228.41,231.70,225.13,228.25,24103699
2018-06-20,233.73,237.15,230.30,233.12,31673380,233.73,237.15,230.30,233.12,31673380,233.73,237.15,230.30,233.12,31673380
2018-06-21,231.86,234.78,228.93,232.95,26274079,231.86,234.78,228.93,232.95,26274079,231.86,234.78,228.93,232.95,26274079
2018-06-22,232.17,234.91,229.42,230.62,25787624,232.17,234.91,229.42,230.62,25787624,232.17,234.91,229.42,230.62,25787624
2018-06-25,232.96,235.23,230.69,232.79,26915739,232.96,235.23,230.69,232.79,26915739,232.96,235.23,230.69,232.79,26915739
2018-06-26,230.55,233.83,227.28,232.05,21072997,230.55,233.83,227.28,232.05,21072997,230.55,233.83,227.28,232.05,21072997
2018-06-27,232.72,233.59,231.84,232.09,21357699,232.72,233.59,231.84,232.09,21357699,232.72,233.59,231.84,232.09,21357699
2018-06-28,235.40,237.88,232.93,234.72,23520326,235.40,237.88,232.93,234.72,23520326,235.40,237.88,232.93,234.72,23520326
2018-06-29,235.78,237.15,234.40,234.89,19436949,235.78,237.15,234.40,234.89,19436949,235.78,237.15,234.40,234.89,19436949
2018-07-02,240.27,244.05,236.50,240.20,24407760,240.27,244.05,236.50,240.20,24407760,240.27,244.05,236.50,240.20,24407760
2018-07-03,235.42,238.14,232.71,235.74,19001385,235.42,238.14,232.71,235.74,19001385,235.42,238.14,232.71,235.74,19001385
2018-07-04,242.90,245.90,239.91,242.04,25416556,242.90,245.90,239.91,242.04,25416556,242.90,245.90,239.91,242.04,25416556
2018-07-05,246.43,248.37,244.49,247.10,29216648,246.43,248.37,244.49,247.10,29216648,246.43,248.37,244.49,247.10,29216648
2018-07-06,240.89,244.29,237.48,240.87,24227171,240.89,244.29,237.48,240.87,24227171,240.89,244.29,237.48,240.87,24227171
2018-07-09,242.95,245.65,240.26,242.47,32916065,242.95,245.65,240.26,242.47,32916065,242.95,245.65,240.26,242.47,32916065
2018-07-10,243.16,244.34,241.98,242.58,31489092,243.16,244.34,241.98,242.58,31489092,243.16,244.34,241.98,242.58,31489092
2018-07-11,239.73,243.15,236.30,240.42,31748866,239.73,243.15,236.30,240.42,31748866,239.73,243.15,236.30,240.42,31748866
2018-07-12,245.34,247.45,243.24,245.46,27178590,245.34,247.45,243.24,245.46,27178590,245.34,247.45,243.24,245.46,27178590
2018-07-13,243.31,248.10,238.53,243.50,24517984,243.31,248.10,238.53,243.50,24517984,243.31,248.10,238.53,243.50,24517984
2018-07-16,244.07,247.58,240.57,245.05,18608929,244.07,247.58,240.57,245.05,18608929,244.07,247.58,240.57,245.05,18608929
2018-07-17,246.02,248.49,243.54,245.73,21238572,246.02,248.49,243.54,245.73,21238572,246.02,248.49,243.54,245.73,21238572
2018-07-18,249.82,252.50,247.14,249.24,25705933,249.82,252.50,247.14,249.24,25705933,249.82,252.50,247.14,249.24,25705933
2018-07-19,248.26,250.88,245.63,247.18,19070637,248.26,250.88,245.63,247.18,19070637,248.26,250.88,245.63,247.18,19070637
2018-07-20,249.49,252.20,246.79,248.89,28973345,249.49,252.20,246.79,248.89,28973345,249.49,252.20,246.79,248.89,28973345
2018-07-23,247.36,248.90,245.81,247.31,33622115,247.36,248.90,245.81,247.31,33622115,247.36,248.90,245.81,247.31,33622115
2018-07-24,251.54,254.91,248.18,251.75,28559550,251.54,254.91,248.18,251.75,28559550,251.54,254.91,248.18,251.75,28559550
2018-07-25,247.50,250.12,244.88,246.18,33685248,247.50,250.12,244.88,246.18,33685248,247.50,250.12,244.88,246.18,33685248
2018-07-26,243.41,245.26,241.56,244.78,31767538,243.41,245.26,241.56,244.78,31767538,243.41,245.26,241.56,244.78,31767538
2018-07-27,249.72,251.76,247.68,250.46,22643000,249.72,251.76,247.68,250.46,22643000,249.72,251.76,247.68,250.46,22643000
2018-07-30,246.24,248.50,243.97,245.08,28676221,246.24,248.50,243.97,245.08,28676221,246.24,248.50,243.97,245.08,28676221
2018-07-31,249.23,252.11,246.36,249.08,26448609,249.23,252.11,246.36,249.08,26448609,249.23,252.11,246.36,249.08,26448609
2018-08-01,254.89,258.16,251.62,254.91,29991135,254.89,258.16,251.62,254.91,29991135,254.89,258.16,251.62,254.91,29991135
2018-08-02,256.48,258.66,254.31,256.17,32369157,256.48,258.66,254.31,256.17,32369157,256.48,258.66,254.31,256.17,32369157
2018-08-03,253.45,256.80,250.10,254.77,25049793,253.45,256.80,250.10,254.77,25049793,253.45,256.80,250.10,254.77,25049793
2018-08-06,249.81,253.06,246.56,250.56,19508201,249.81,253.06,246.56,250.56,19508201,249.81,253.06,246.56,250.56,19508201
2018-08-07,250.17,252.73,247.62,249.45,23981024,250.17,252.73,247.62,249.45,23981024,250.17,252.73,247.62,249.45,23981024
2018-08-08,247.90,251.49,244.30,246.61,27363108,247.90,251.49,244.30,246.61,27363108,247.90,251.49,244.30,246.61,27363108
2018-08-09,246.04,248.26,243.82,245.26,28564464,246.04,248.26,243.82,245.26,28564464,246.04,248.26,243.82,245.26,28564464
2018-08-10,246.07,248.74,243.40,246.60,32211821,246.07,248.74,243.40,246.60,32211821,246.07,248.74,243.40,246.60,32211821
2018-08-13,248.04,249.69,246.39,247.44,22428384,248.04,249.69,246.39,247.44,22428384,248.04,249.69,246.39,247.44,22428384
2018-08-14,242.96,245.20,240.71,242.26,33913059,242.96,245.20,240.71,242.26,33913059,242.96,245.20,240.71,242.26,33913059
2018-08-15,240.50,242.83,238.17,239.54,23098004,240.50,242.83,238.17,239.54,23098004,240.50,242.83,238.17,239.54,23098004
2018-08-16,235.73,238.87,232.58,236.76,34693829,235.73,238.87,232.58,236.76,34693829,235.73,238.87,232.58,236.76,34693829
2018-08-17,238.83,242.85,234.81,239.33,24659805,238.83,242.85,234.81,239.33,24659805,238.83,242.85,234.81,239.33,24659805
2018-08-20,247.36,251.44,243.28,246.57,21077416,247.36,251.44,243.28,246.57,21077416,247.36,251.44,243.28,246.57,21077416
2018-08-21,241.08,242.66,239.49,241.82,22974018,241.08,242.66,239.49,241.82,22974018,241.08,242.66,239.49,241.82,22974018
2018-08-22,239.84,242.31,237.38,239.24,31043794,239.84,242.31,237.38,239.24,31043794,239.84,242.31,237.38,239.24,31043794
2018-08-23,237.55,238.43,236.66,237.28,28775848,237.55,238.43,236.66,237.28,28775848,237.55,238.43,236.66,237.28,28775848
2018-08-24,238.14,240.72,235.55,238.86,28918766,238.14,240.72,235.55,238.86,28918766,238.14,240.72,235.55,238.86,28918766
2018-08-27,237.05,237.40,236.69,236.95,25655938,237.05,237.40,236.69,236.95,25655938,237.05,237.40,236.69,236.95,25655938
2018-08-28,240.63,242.67,238.60,240.23,25638841,240.63,242.67,238.60,240.23,25638841,240.63,242.67,238.60,240.23,25638841
2018-08-29,252.35,255.37,249.34,252.18,20034255,252.35,255.37,249.34,252.18,20034255,252.35,255.37,249.34,252.18,20034255
2018-08-30,244.42,246.77,242.07,244.47,18687727,244.42,246.77,242.07,244.47,18687727,244.42,246.77,242.07,244.47,18687727
2018-08-31,245.27,246.39,244.14,245.55,27992696,245.27,246.39,244.14,245.55,27992696,245.27,246.39,244.14,245.55,27992696
2018-09-03,243.78,246.77,240.79,244.47,22226219,243.78,246.77,240.79,244.47,22226219,243.78,246.77,240.79,244.47,22226219
2018-09-04,242.15,245.48,238.83,242.59,22486227,242.15,245.48,238.83,242.59,22486227,242.15,245.48,238.83,242.59,22486227
2018-09-05,236.00,238.36,233.64,235.13,17837260,236.00,238.36,233.64,235.13,17837260,236.00,238.36,233.64,235.13,17837260
2018-09-06,240.10,242.59,237.60,240.29,24539872,240.10,242.59,237.60,240.29,24539872,240.10,242.59,237.60,240.29,24539872
2018-09-07,244.78,247.50,242.07,245.62,21025374,244.78,247.50,242.07,245.62,21025374,244.78,247.50,242.07,245.62,21025374
2018-09-10,250.00,253.09,246.92,247.84,31434836,250.00,253.09,246.92,247.84,31434836,250.00,253.09,246.92,247.84,31434836
2018-09-11,244.32,247.77,240.86,244.54,32690415,244.32,247.77,240.86,244.54,32690415,244.32,247.77,240.86,244.54,32690415
2018-09-12,245.99,248.06,243.91,245.18,31064664,245.99,248.06,243.91,245.18,31064664,245.99,248.06,243.91,245.18,31064664
2018-09-13,239.30,240.74,237.86,239.42,27607806,239.30,240.74,237.86,239.42,27607806,239.30,240.74,237.86,239.42,27607806
2018-09-14,235.17,236.80,233.54,235.54,31659949,235.17,236.80,233.54,235.54,31659949,235.17,236.80,233.54,235.54,31659949
2018-09-17,234.04,236.26,231.82,235.54,31429825,234.04,236.26,231.82,235.54,31429825,234.04,236.26,231.82,235.54,31429825
2018-09-18,225.39,228.40,222.38,227.41,34981243,225.39,228.40,222.38,227.41,34981243,225.39,228.40,222.38,227.41,34981243
2018-09-19,227.70,229.97,225.44,225.85,30716828,227.70,229.97,225.44,225.85,30716828,227.70,229.97,225.44,225.85,30716828
2018-09-20,226.26,230.20,222.32,225.38,25306030,226.26,230.20,222.32,225.38,25306030,226.26,230.20,222.32,225.38,25306030
2018-09-21,219.74,222.88,216.59,218.98,30214245,219.74,222.88,216.59,218.98,30214245,219.74,222.88,216.59,218.98,30214245
2018-09-24,220.91,223.69,218.13,221.55,19391989,220.91,223.69,218.13,221.55,19391989,220.91,223.69,218.13,221.55,19391989
2018-09-25,215.77,218.16,213.38,215.89,17643996,215.77,218.16,213.38,215.89,17643996,215.77,218.16,213.38,215.89,17643996
2018-09-26,217.76,219.55,215.97,218.38,21560947,217.76,219.55,215.97,218.38,21560947,217.76,219.55,215.97,218.38,21560947
2018-09-27,213.12,215.03,211.22,213.36,22375853,213.12,215.03,211.22,213.36,22375853,213.12,215.03,211.22,213.36,22375853
2018-09-28,219.08,221.37,216.79,218.91,18364361,219.08,221.37,216.79,218.91,18364361,219.08,221.37,216.79,218.91,18364361
2018-10-01,215.76,218.98,212.54,216.03,23947936,215.76,218.98,212.54,216.03,23947936,215.76,218.98,212.54,216.03,23947936
2018-10-02,216.03,218.67,213.40,215.17,32634882,216.03,218.67,213.40,215.17,32634882,216.03,218.67,213.40,215.17,32634882
2018-10-03,215.15,219.04,211.27,215.38,19631309,215.15,219.04,211.27,215.38,19631309,215.15,219.04,211.27,215.38,19631309
2018-10-04,209.43,211.05,207.80,210.28,22462076,209.43,211.05,207.80,210.28,22462076,209.43,211.05,207.80,210.28,22462076
2018-10-05,206.96,210.09,203.84,208.51,22835213,206.96,210.09,203.84,208.51,22835213,206.96,210.09,203.84,208.51,22835213
2018-10-08,205.79,208.87,202.71,206.28,28665912,205.79,208.87,202.71,206.28,28665912,205.79,208.87,202.71,206.28,28665912
2018-10-09,208.28,210.78,205.78,208.89,20299153,208.28,210.78,205.78,208.89,20299153,208.28,210.78,205.78,208.89,20299153
2018-10-10,209.54,211.25,207.84,209.65,21271728,209.54,211.25,207.84,209.65,21271728,209.54,211.25,207.84,209.65,21271728
2018-10-11,213.54,214.73,212.34,212.43,30570735,213.54,214.73,212.34,212.43,30570735,213.54,214.73,212.34,212.43,30570735
2018-10-12,214.65,216.92,212.39,214.39,28014555,214.65,216.92,212.39,214.39,28014555,214.65,216.92,212.39,214.39,28014555
2018-10-15,222.17,225.03,219.32,220.83,33802395,222.17,225.03,219.32,220.83,33802395,222.17,225.03,219.32,220.83,33802395
